RowKey_Date,DiaSem,Clasif_Lab,Clasif_Fest,N_DiaMes,N_Mes,N_Ano,Lab_PrevioFest,Lab_PostFest,DiaSem_SIN,DiaSem_COS,Dia_SIN,Dia_COS,Mes_SIN,Mes_COS,VD_Carretera-Urda,VD_Centro,VD_Churruca,VD_Gasolinera,VD_Planta,VD_Poligono,VD_Sur-Este,VD_Valladolid,wdir,temp,maxt,visibility,wspd,solarenergy,mint,precip,solarradiation,sealevelpressure,dew,humidity,precipcover,cond_Partially-cloudy,cond_Clear,cond_Rain,cond_Overcast
2022-09-16,Viernes,Laborable,No Festivo,16,9,2022,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,19.66,228.96,0.0,235.329995,386.37,94.22,817.819982,1190.4,181.0,21.5,27.7,15.2,7.6,21.5,13.6,0.4,426.4,1014.1,11.5,55.73,4.17,1,0,1,0
2022-09-17,Sabado,No Laborable,No Festivo,17,9,2022,0,0,-0.9749279121818236,-0.2225209339563146,-0.207911690817759,-0.9781476007338056,-0.8660254037844384,-0.5000000000000004,20.66,239.02,0.0,257.559994,400.22,71.85,806.399982,1234.8,109.91,23.1,30.2,15.9,9.4,17.8,13.1,0.0,353.5,1011.6,10.3,47.26,0.0,0,1,0,0
2022-09-18,Domingo,No Laborable,No Festivo,18,9,2022,0,0,-0.7818314824680299,0.6234898018587334,-0.4067366430757998,-0.9135454576426012,-0.8660254037844384,-0.5000000000000004,26.74,239.02,0.0,277.339994,398.58,60.28,813.089982,1247.7,76.13,24.2,30.9,15.8,17.3,19.6,16.5,0.0,419.7,1011.7,13.8,55.84,0.0,0,1,0,0
2022-09-19,Lunes,Laborable,No Festivo,19,9,2022,0,0,0.0,1.0,-0.587785252292473,-0.8090169943749476,-0.8660254037844384,-0.5000000000000004,19.8,236.86,0.0,295.529993,388.32,83.08,799.029982,1234.0,84.13,23.2,29.9,14.8,21.8,17.0,16.3,0.0,364.1,1014.7,13.7,58.53,0.0,1,0,0,0
2022-09-20,Martes,Laborable,No Festivo,20,9,2022,0,0,0.7818314824680298,0.6234898018587336,-0.743144825477394,-0.6691306063588585,-0.8660254037844384,-0.5000000000000004,16.91,234.3,0.0,307.629993,387.99,118.72,808.399982,1282.9,132.58,23.5,29.9,14.7,9.8,19.9,15.8,0.0,424.3,1016.5,12.2,51.07,0.0,1,0,0,0
2022-09-21,Miercoles,Laborable,No Festivo,21,9,2022,0,0,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,16.03,238.6,0.0,343.399992,401.39,88.76,834.479981,1292.7,147.5,20.6,25.2,15.2,16.8,10.6,15.1,0.0,226.5,1017.0,11.4,56.5,0.0,1,0,0,0
2022-09-22,Jueves,Laborable,No Festivo,22,9,2022,0,0,0.4338837391175582,-0.900968867902419,-0.9510565162951536,-0.3090169943749475,-0.8660254037844384,-0.5000000000000004,10.96,227.11,0.0,387.269991,375.0,88.15,812.429982,1349.2,217.67,22.3,29.0,15.0,13.9,18.6,12.9,0.0,368.3,1017.0,11.4,53.2,0.0,1,0,0,0
2022-09-23,Viernes,Laborable,No Festivo,23,9,2022,0,0,-0.433883739117558,-0.9009688679024191,-0.9945218953682732,-0.1045284632676542,-0.8660254037844384,-0.5000000000000004,16.28,228.81,0.0,421.789991,364.22,81.53,817.069982,1383.7,229.29,22.7,29.0,14.9,21.3,18.5,13.9,0.0,394.8,1016.4,6.5,39.39,0.0,1,0,0,0
2022-09-24,Sabado,No Laborable,No Festivo,24,9,2022,0,0,-0.9749279121818236,-0.2225209339563146,-0.9945218953682734,0.1045284632676529,-0.8660254037844384,-0.5000000000000004,23.2,238.12,98.08125,450.40999,390.24,98.42,821.689982,1463.8,250.71,21.3,26.5,15.9,20.8,17.2,15.6,0.0,367.9,1012.8,4.4,33.75,0.0,1,0,0,0
2022-09-25,Domingo,No Laborable,No Festivo,25,9,2022,0,0,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.3090169943749472,-0.8660254037844384,-0.5000000000000004,14.31,242.87,105.6075,475.459989,379.94,73.21,863.309981,1444.1,153.13,18.3,24.7,15.9,14.8,18.0,10.6,0.0,385.3,1010.8,5.5,45.82,0.0,1,0,0,0
2022-09-26,Lunes,Laborable,No Festivo,26,9,2022,0,0,0.0,1.0,-0.866025403784439,0.4999999999999993,-0.8660254037844384,-0.5000000000000004,19.18,232.46,98.09125,492.359989,361.38,99.34,829.369981,1449.7,162.29,17.4,23.3,15.0,19.8,14.3,10.2,0.0,305.1,1013.1,8.8,60.06,0.0,1,0,0,0
2022-09-27,Martes,Laborable,No Festivo,27,9,2022,0,0,0.7818314824680298,0.6234898018587336,-0.7431448254773946,0.6691306063588578,-0.8660254037844384,-0.5000000000000004,19.04,245.9,105.815,503.749989,364.03,76.56,840.959981,1469.9,217.09,17.4,24.3,15.0,19.5,19.7,7.9,0.2,455.2,1017.0,5.1,49.55,4.17,0,0,1,0
2022-09-28,Miercoles,Laborable,No Festivo,28,9,2022,0,0,0.9749279121818236,-0.2225209339563143,-0.5877852522924734,0.8090169943749473,-0.8660254037844384,-0.5000000000000004,20.91,255.05,105.90875,538.499988,376.76,117.39,819.219982,1528.4,266.39,18.8,25.9,14.8,24.6,18.5,8.9,0.0,428.4,1014.7,4.7,41.36,0.0,0,1,0,0
2022-09-29,Jueves,Laborable,No Festivo,29,9,2022,0,0,0.4338837391175582,-0.900968867902419,-0.4067366430758009,0.9135454576426004,-0.8660254037844384,-0.5000000000000004,11.13,221.35,112.95625,558.799988,352.23,65.83,857.529981,1489.1,263.63,15.5,20.2,14.5,25.1,12.8,10.5,0.0,273.5,1010.0,8.0,63.19,0.0,1,0,0,0
2022-09-30,Viernes,Laborable,No Festivo,30,9,2022,0,0,-0.433883739117558,-0.9009688679024191,-0.2079116908177598,0.9781476007338056,-0.8660254037844384,-0.5000000000000004,15.9,244.91,7.7875,585.979987,364.91,76.93,801.919982,1193.5,125.88,13.8,20.0,15.3,15.7,18.2,7.9,2.8,421.9,1015.5,6.3,65.06,4.17,1,0,1,0
2022-10-01,Sabado,No Laborable,No Festivo,1,10,2022,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-1.0,-1.8369701987210292e-16,19.9,244.65,7.7775,105.439998,380.88,86.46,844.479981,1094.1,127.27,15.4,23.7,15.9,11.4,17.3,5.1,0.0,479.4,1024.8,3.8,51.71,0.0,0,1,0,0
2022-10-02,Domingo,No Laborable,No Festivo,2,10,2022,0,0,-0.7818314824680299,0.6234898018587334,0.20129852008866,0.9795299412524944,-1.0,-1.8369701987210292e-16,23.83,241.71,7.7775,83.749998,382.97,66.4,868.329981,1091.6,64.17,17.5,27.9,15.9,11.2,14.4,4.8,0.0,401.2,1024.8,1.4,40.87,0.0,0,1,0,0
2022-10-03,Lunes,Laborable,No Festivo,3,10,2022,0,0,0.0,1.0,0.3943558551133185,0.9189578116202306,-1.0,-1.8369701987210292e-16,15.33,226.38,0.355,85.859998,54.73,110.67,868.599981,1108.4,200.29,21.2,29.2,14.1,13.7,14.5,12.2,0.0,336.2,1021.3,6.4,40.53,0.0,1,0,0,0
2022-10-04,Martes,Laborable,No Festivo,4,10,2022,0,0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210292e-16,23.14,229.49,0.27125,78.709998,291.69,78.54,879.98998,1099.4,175.79,22.4,29.0,12.6,11.2,15.9,13.7,0.0,368.9,1020.5,6.8,39.1,0.0,0,1,0,0
2022-10-05,Miercoles,Laborable,No Festivo,5,10,2022,0,0,0.9749279121818236,-0.2225209339563143,0.7247927872291199,0.6889669190756866,-1.0,-1.8369701987210292e-16,16.43,216.19,0.27125,80.669998,399.43,108.5,858.179981,1123.4,71.33,20.2,28.7,12.8,12.4,12.9,10.6,0.0,399.1,1021.5,8.4,50.11,0.0,1,0,0,0
2022-10-06,Jueves,Laborable,No Festivo,6,10,2022,0,0,0.4338837391175582,-0.900968867902419,0.8486442574947509,0.5289640103269624,-1.0,-1.8369701987210292e-16,15.65,220.58,0.1775,76.489998,418.21,76.34,885.76998,1065.3,64.22,19.7,26.0,14.6,23.4,16.1,13.3,0.0,372.2,1023.7,11.1,60.6,0.0,1,0,0,0
2022-10-07,Viernes,Laborable,No Festivo,7,10,2022,0,0,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210292e-16,16.64,225.67,0.0,81.359998,371.07,120.52,854.099981,1112.4,63.75,19.1,25.0,8.6,14.8,13.3,12.0,0.0,307.4,1021.1,10.8,62.79,0.0,1,0,0,0
2022-10-08,Sabado,No Laborable,No Festivo,8,10,2022,0,0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,-1.0,-1.8369701987210292e-16,36.32,234.43,0.0,81.179998,383.78,97.95,903.33998,1128.4,66.67,20.5,26.0,8.8,14.8,15.6,10.0,0.0,361.0,1018.1,11.4,60.2,0.0,1,0,0,0
2022-10-09,Domingo,No Laborable,No Festivo,9,10,2022,0,0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.0506491688387126,-1.0,-1.8369701987210292e-16,28.09,235.3,0.0,88.959998,384.94,79.56,908.47998,1104.9,217.78,20.3,27.0,10.0,7.6,14.7,11.0,0.0,341.3,1016.9,11.3,60.81,0.0,1,0,0,0
2022-10-10,Lunes,Laborable,No Festivo,10,10,2022,0,0,0.0,1.0,0.9680771188662044,-0.2506525322587204,-1.0,-1.8369701987210292e-16,10.8,217.51,0.0,84.579998,352.75,75.59,881.93998,1045.5,150.31,18.8,22.9,11.7,15.7,10.8,16.9,11.2,250.4,1017.9,12.5,67.61,17.65,1,0,1,0
2022-10-11,Martes,Laborable,No Festivo,11,10,2022,1,0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210292e-16,14.67,216.19,0.08375,77.919998,353.14,81.34,857.389981,1070.3,126.82,18.0,24.0,12.9,12.6,14.7,12.5,0.0,340.0,1018.4,12.4,72.56,0.0,1,0,0,0
2022-10-12,Miercoles,Laborable,Festivo,12,10,2022,0,0,0.9749279121818236,-0.2225209339563143,0.7907757369376985,-0.6121059825476629,-1.0,-1.8369701987210292e-16,22.14,224.38,0.0,80.709998,369.46,56.25,877.32998,1065.5,58.67,17.5,23.0,14.6,15.5,15.2,12.3,0.0,383.0,1020.6,11.4,70.24,0.0,1,0,0,0
2022-10-13,Jueves,Laborable,No Festivo,13,10,2022,0,1,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,-1.0,-1.8369701987210292e-16,15.46,222.67,21.5275,81.239998,441.68,81.53,868.399981,1093.0,88.92,17.2,24.8,14.3,7.1,16.6,8.7,0.0,383.2,1024.2,8.8,61.96,0.0,0,1,0,0
2022-10-14,Viernes,Laborable,No Festivo,14,10,2022,0,0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,-1.0,-1.8369701987210292e-16,17.01,218.65,0.0,79.839998,378.84,112.45,900.26998,1133.8,181.61,19.3,26.9,13.9,8.2,16.0,10.5,0.0,371.4,1022.6,6.8,48.21,0.0,0,1,0,0
2022-10-15,Sabado,No Laborable,No Festivo,15,10,2022,0,0,-0.9749279121818236,-0.2225209339563146,0.299363122973358,-0.9541392564000488,-1.0,-1.8369701987210292e-16,18.3,222.67,0.0,83.639998,385.13,86.18,940.489979,1170.6,209.61,19.2,28.2,16.0,17.7,14.7,8.9,0.0,340.8,1016.8,6.4,47.04,0.0,1,0,0,0
2022-10-16,Domingo,No Laborable,No Festivo,16,10,2022,0,0,-0.7818314824680299,0.6234898018587334,0.1011683219874322,-0.9948693233918952,-1.0,-1.8369701987210292e-16,19.58,222.74,0.0,92.119998,379.19,81.64,924.109979,1165.9,172.29,19.6,26.2,15.7,18.4,9.6,9.9,0.0,222.5,1017.0,7.0,46.41,0.0,1,0,0,0
2022-10-17,Lunes,Laborable,No Festivo,17,10,2022,0,0,0.0,1.0,-0.101168321987432,-0.9948693233918952,-1.0,-1.8369701987210292e-16,15.11,213.76,0.0,86.099998,386.47,69.3,919.219979,1099.0,161.06,22.8,29.0,13.7,17.3,15.2,14.9,0.0,352.5,1020.8,9.7,47.05,0.0,1,0,0,0
2022-10-18,Martes,Laborable,No Festivo,18,10,2022,0,0,0.7818314824680298,0.6234898018587336,-0.2993631229733577,-0.9541392564000488,-1.0,-1.8369701987210292e-16,18.6,218.08,0.08375,81.919998,402.77,140.41,906.23998,8.875,157.14,21.8,31.0,13.7,22.6,14.2,11.5,0.0,328.5,1022.5,8.9,48.88,0.0,1,0,0,0
2022-10-19,Miercoles,Laborable,No Festivo,19,10,2022,0,0,0.9749279121818236,-0.2225209339563143,-0.4853019625310808,-0.8743466161445822,-1.0,-1.8369701987210292e-16,14.96,212.63,28.66875,79.559998,360.97,61.97,930.659979,319.46181248000005,211.96,22.7,26.6,14.6,19.5,2.9,18.6,0.2,67.8,1018.9,8.1,39.6,4.17,1,0,1,0
2022-10-20,Jueves,Laborable,No Festivo,20,10,2022,0,0,0.4338837391175582,-0.900968867902419,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210292e-16,13.8,210.67,0.08375,83.659998,365.43,78.92,879.47998,495.4,195.79,19.5,22.1,14.2,17.2,4.6,17.1,0.8,106.8,1015.7,9.7,54.26,16.67,1,0,1,0
2022-10-21,Viernes,Laborable,No Festivo,21,10,2022,0,0,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627,-1.0,-1.8369701987210292e-16,12.37,212.12,60.25375,88.279998,365.04,69.64,884.12998,511.0,218.55,16.3,18.9,12.1,15.0,5.5,15.1,8.8,127.7,1017.1,13.2,82.35,20.0,1,0,1,0
2022-10-22,Sabado,No Laborable,No Festivo,22,10,2022,0,0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.4403941515576342,-1.0,-1.8369701987210292e-16,21.51,230.97,58.87125,87.499998,388.88,103.76,899.77998,0.0,171.67,18.5,25.0,15.3,20.8,11.3,12.6,0.0,260.9,1016.0,11.6,68.93,0.0,1,0,0,0
2022-10-23,Domingo,No Laborable,No Festivo,23,10,2022,0,0,-0.7818314824680299,0.6234898018587334,-0.9680771188662044,-0.2506525322587205,-1.0,-1.8369701987210292e-16,19.11,229.47,58.30875,90.969998,389.17,81.91,947.639979,0.0,228.63,19.4,22.9,15.6,26.7,8.3,16.7,0.8,209.7,1016.4,11.9,62.68,8.33,1,0,1,0
2022-10-24,Lunes,Laborable,No Festivo,24,10,2022,0,0,0.0,1.0,-0.9987165071710528,-0.0506491688387126,-1.0,-1.8369701987210292e-16,14.4,218.81,28.66875,90.649998,376.32,88.33,950.809979,0.0,193.39,17.1,22.0,12.4,9.4,7.2,11.0,0.0,166.9,1018.9,12.4,75.43,0.0,1,0,0,0
2022-10-25,Martes,Laborable,No Festivo,25,10,2022,0,0,0.7818314824680298,0.6234898018587336,-0.9884683243281114,0.1514277775045766,-1.0,-1.8369701987210292e-16,15.09,221.84,58.28875,87.509998,359.64,87.57,910.13998,0.0,167.04,18.0,27.5,14.2,20.6,9.0,9.6,0.0,207.9,1017.7,7.6,59.77,0.0,0,1,0,0
2022-10-26,Miercoles,Laborable,No Festivo,26,10,2022,0,0,0.9749279121818236,-0.2225209339563143,-0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210292e-16,21.67,216.09,28.68875,88.379998,341.5,73.98,879.84998,0.0,210.96,19.3,27.2,15.4,15.0,10.5,13.2,0.0,264.3,1020.3,6.9,47.31,0.0,1,0,0,0
2022-10-27,Jueves,Laborable,No Festivo,27,10,2022,0,0,0.4338837391175582,-0.900968867902419,-0.848644257494751,0.5289640103269624,-1.0,-1.8369701987210292e-16,22.27,221.44,58.965,85.749998,380.81,96.53,899.28998,0.0,163.46,21.5,30.4,14.8,20.8,10.8,12.2,0.0,271.5,1021.5,3.9,36.18,0.0,0,1,0,0
2022-10-28,Viernes,Laborable,No Festivo,28,10,2022,0,0,-0.433883739117558,-0.9009688679024191,-0.72479278722912,0.6889669190756865,-1.0,-1.8369701987210292e-16,16.81,227.28,58.59,90.589998,319.81,88.76,910.17998,492.8,114.59,19.0,29.3,14.5,9.8,10.7,9.1,0.0,270.8,1023.5,4.5,41.66,0.0,0,1,0,0
2022-10-29,Sabado,No Laborable,No Festivo,29,10,2022,0,0,-0.9749279121818236,-0.2225209339563146,-0.5712682150947924,0.8207634412072763,-1.0,-1.8369701987210292e-16,20.46,239.87,0.28125,95.019998,320.41,95.4,948.969979,1236.2,143.58,17.9,28.4,15.5,13.7,12.6,8.1,0.0,317.7,1020.5,3.7,45.42,0.0,0,1,0,0
2022-10-30,Domingo,No Laborable,No Festivo,30,10,2022,0,0,-0.7818314824680299,0.6234898018587334,-0.3943558551133187,0.9189578116202306,-1.0,-1.8369701987210292e-16,24.2,244.05,80.23,2.53,313.43,78.08,33.169999,1245.6,187.0,16.4,23.7,14.4,9.9,8.3,10.7,0.0,191.7,1019.5,6.0,51.53,0.0,1,0,0,0
2022-10-31,Lunes,Laborable,No Festivo,31,10,2022,1,0,0.0,1.0,-0.2012985200886602,0.9795299412524944,-1.0,-1.8369701987210292e-16,20.02,228.15,0.365,99.649998,267.23,97.11,960.829979,1204.7,159.0,14.6,20.7,14.0,13.7,4.7,8.7,0.0,118.1,1019.8,8.3,67.04,0.0,1,0,0,0
2022-11-01,Martes,Laborable,Festivo,1,11,2022,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.866025403784439,0.4999999999999993,17.82,233.21,0.27125,95.999998,302.64,62.99,949.769979,1207.2,236.33,15.9,22.5,14.0,9.4,13.0,8.8,0.0,328.8,1023.4,9.6,67.43,0.0,1,0,0,0
2022-11-02,Miercoles,Laborable,No Festivo,2,11,2022,0,1,0.9749279121818236,-0.2225209339563143,0.2079116908177593,0.9781476007338056,-0.866025403784439,0.4999999999999993,14.25,216.92,21.79875,98.869998,291.13,75.93,912.52998,1192.0,179.61,16.0,22.8,14.8,7.6,13.0,7.7,0.0,300.6,1023.0,8.9,64.99,0.0,1,0,0,0
2022-11-03,Jueves,Laborable,No Festivo,3,11,2022,0,0,0.4338837391175582,-0.900968867902419,0.4067366430758001,0.9135454576426008,-0.866025403784439,0.4999999999999993,15.84,221.29,0.27125,91.539998,296.46,74.48,935.219979,1135.8,253.42,15.8,18.0,13.3,22.3,5.8,12.3,0.0,147.1,1021.1,8.9,63.86,0.0,1,0,0,0
2022-11-04,Viernes,Laborable,No Festivo,4,11,2022,0,0,-0.433883739117558,-0.9009688679024191,0.5877852522924731,0.8090169943749475,-0.866025403784439,0.4999999999999993,17.74,218.51,0.27125,91.499998,303.58,80.69,915.15998,1116.4,238.81,14.8,20.1,9.8,13.0,10.2,7.0,0.0,257.0,1021.9,6.0,58.69,0.0,1,0,0,0
2022-11-05,Sabado,No Laborable,No Festivo,5,11,2022,0,0,-0.9749279121818236,-0.2225209339563146,0.7431448254773941,0.6691306063588582,-0.866025403784439,0.4999999999999993,28.66,225.53,0.27125,95.999998,323.66,73.01,945.559979,1159.5,91.92,12.3,20.0,10.0,5.4,13.5,-0.5,0.0,341.4,1022.5,-0.8,44.71,0.0,0,1,0,0
2022-11-06,Domingo,No Laborable,No Festivo,6,11,2022,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.866025403784439,0.4999999999999993,20.99,223.59,0.08375,103.019998,310.06,79.98,941.489979,1165.7,202.62,14.4,22.0,10.0,15.4,13.8,0.0,0.0,347.7,1020.4,-2.8,36.21,0.0,0,1,0,0
2022-11-07,Lunes,Laborable,No Festivo,7,11,2022,0,0,0.0,1.0,0.9510565162951536,0.3090169943749474,-0.866025403784439,0.4999999999999993,16.25,211.47,0.0,100.529998,294.53,93.65,971.889978,1110.9,151.06,14.1,22.4,12.1,8.2,13.0,2.0,0.0,328.5,1019.1,0.0,40.23,0.0,0,1,0,0
2022-11-08,Martes,Laborable,No Festivo,8,11,2022,0,0,0.7818314824680298,0.6234898018587336,0.9945218953682732,0.1045284632676536,-0.866025403784439,0.4999999999999993,16.87,192.47,0.0,94.669998,293.83,76.21,928.019979,1102.6,219.33,14.2,20.0,14.2,18.4,8.2,6.6,0.0,207.3,1018.7,7.3,64.02,0.0,1,0,0,0
2022-11-09,Miercoles,Laborable,No Festivo,9,11,2022,0,0,0.9749279121818236,-0.2225209339563143,0.9945218953682734,-0.1045284632676533,-0.866025403784439,0.4999999999999993,13.91,180.64,0.09375,93.679998,293.5,69.46,918.299979,1076.8,216.17,14.2,17.1,13.5,17.0,6.1,9.8,0.2,170.1,1020.0,11.3,82.92,4.17,1,0,1,0
2022-11-10,Jueves,Laborable,No Festivo,10,11,2022,0,0,0.4338837391175582,-0.900968867902419,0.9510565162951536,-0.3090169943749473,-0.866025403784439,0.4999999999999993,13.74,175.78,0.09375,95.019998,286.43,82.58,921.189979,1093.2,88.77,10.5,16.4,7.0,13.5,10.3,7.0,0.0,260.0,1024.8,7.7,85.14,0.0,1,0,0,0
2022-11-11,Viernes,Laborable,No Festivo,11,11,2022,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,-0.866025403784439,0.4999999999999993,13.9,178.38,0.09375,90.239998,285.4,63.27,914.65998,1082.1,74.67,11.8,18.6,14.2,24.9,12.1,4.9,0.0,306.7,1023.1,7.7,78.04,0.0,1,0,0,0
2022-11-12,Sabado,No Laborable,No Festivo,12,11,2022,0,0,-0.9749279121818236,-0.2225209339563146,0.7431448254773945,-0.6691306063588579,-0.866025403784439,0.4999999999999993,21.17,187.84,0.0,88.719998,308.73,68.37,915.50998,1119.3,93.0,15.8,23.2,15.8,26.2,8.6,11.9,0.0,218.3,1020.6,8.6,66.76,0.0,1,0,0,0
2022-11-13,Domingo,No Laborable,No Festivo,13,11,2022,0,0,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,-0.866025403784439,0.4999999999999993,36.6,189.99,0.0,96.369998,308.88,71.65,932.729979,1152.1,177.88,13.5,21.2,11.7,7.6,10.7,6.7,0.0,271.5,1020.8,7.3,70.76,0.0,1,0,0,0
2022-11-14,Lunes,Laborable,No Festivo,14,11,2022,0,0,0.0,1.0,0.4067366430758004,-0.9135454576426008,-0.866025403784439,0.4999999999999993,15.79,164.67,0.0,94.179998,290.8,75.56,948.569979,1096.4,233.88,14.1,19.0,15.2,18.8,9.9,9.3,0.0,250.7,1020.5,8.2,68.08,0.0,1,0,0,0
2022-11-15,Martes,Laborable,No Festivo,15,11,2022,0,0,0.7818314824680298,0.6234898018587336,0.2079116908177597,-0.9781476007338056,-0.866025403784439,0.4999999999999993,16.21,165.7,0.0,91.619998,279.14,64.51,929.199979,1074.1,240.88,15.7,18.6,13.9,35.3,6.3,14.0,0.4,157.9,1016.1,11.3,75.43,4.17,0,0,1,1
2022-11-16,Miercoles,Laborable,No Festivo,16,11,2022,0,0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,-0.866025403784439,0.4999999999999993,15.66,160.98,0.09375,87.159998,285.45,65.09,912.08998,1072.7,251.94,13.0,14.0,10.6,22.6,2.1,12.0,0.0,59.4,1014.4,10.9,87.72,0.0,0,0,0,1
2022-11-17,Jueves,Laborable,No Festivo,17,11,2022,0,0,0.4338837391175582,-0.900968867902419,-0.207911690817759,-0.9781476007338056,-0.866025403784439,0.4999999999999993,16.27,164.65,0.09375,88.729998,275.73,74.59,910.50998,1089.9,249.17,15.2,17.0,9.7,29.5,3.7,14.0,0.2,92.6,1012.7,13.1,87.73,5.56,0,0,1,1
2022-11-18,Viernes,Laborable,No Festivo,18,11,2022,0,0,-0.433883739117558,-0.9009688679024191,-0.4067366430757998,-0.9135454576426012,-0.866025403784439,0.4999999999999993,15.45,161.2,0.09375,85.179998,277.34,65.9,928.079979,1097.2,265.71,10.9,13.9,14.5,26.5,5.6,7.2,6.6,155.7,1014.5,7.3,78.95,8.33,1,0,1,0
2022-11-19,Sabado,No Laborable,No Festivo,19,11,2022,0,0,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,-0.866025403784439,0.4999999999999993,16.43,177.48,0.09375,94.589998,301.01,92.04,918.869979,1162.6,273.96,8.3,12.9,15.7,20.3,10.0,3.8,0.0,253.5,1020.7,2.5,68.72,0.0,1,0,0,0
2022-11-20,Domingo,No Laborable,No Festivo,20,11,2022,0,0,-0.7818314824680299,0.6234898018587334,-0.743144825477394,-0.6691306063588585,-0.866025403784439,0.4999999999999993,15.24,172.93,40.6875,97.349998,295.78,66.75,973.549978,1145.4,258.63,8.8,11.9,14.7,19.2,4.6,5.2,0.0,117.2,1025.5,6.2,84.0,0.0,0,0,0,1
2022-11-21,Lunes,Laborable,No Festivo,21,11,2022,0,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.866025403784439,0.4999999999999993,15.76,158.69,42.0075,97.569998,270.1,54.25,959.199979,1081.5,246.0,12.0,14.7,12.9,28.9,3.3,9.0,5.2,90.8,1019.0,9.8,86.53,8.33,0,0,1,1
2022-11-22,Martes,Laborable,No Festivo,22,11,2022,0,0,0.7818314824680298,0.6234898018587336,-0.9510565162951536,-0.3090169943749475,-0.866025403784439,0.4999999999999993,15.83,157.38,49.47125,91.229998,278.24,51.65,926.639979,62.7,252.0,9.3,12.9,14.5,26.8,2.8,7.1,0.0,78.0,1019.4,6.8,84.14,0.0,0,0,0,1
2022-11-23,Miercoles,Laborable,No Festivo,23,11,2022,0,0,0.9749279121818236,-0.2225209339563143,-0.9945218953682732,-0.1045284632676542,-0.866025403784439,0.4999999999999993,19.47,156.3,49.46125,89.739998,273.44,52.75,923.389979,487.2,245.04,13.7,15.2,10.2,24.4,2.7,12.7,1.8,75.3,1017.8,12.3,91.29,20.83,0,0,1,1
2022-11-24,Jueves,Laborable,No Festivo,24,11,2022,0,0,0.4338837391175582,-0.900968867902419,-0.9945218953682734,0.1045284632676529,-0.866025403784439,0.4999999999999993,17.5,160.37,50.69375,89.549998,281.82,56.86,914.99998,1085.9,233.5,14.0,16.4,13.2,16.3,6.4,12.2,0.4,176.6,1020.0,12.0,88.38,8.33,1,0,1,0
2022-11-25,Viernes,Laborable,No Festivo,25,11,2022,0,0,-0.433883739117558,-0.9009688679024191,-0.9510565162951536,0.3090169943749472,-0.866025403784439,0.4999999999999993,17.67,164.2,50.69375,92.789998,299.7,62.39,906.79998,1087.6,191.75,12.5,16.5,14.8,14.2,9.0,5.6,0.0,250.6,1024.8,8.4,77.41,0.0,1,0,0,0
2022-11-26,Sabado,No Laborable,No Festivo,26,11,2022,0,0,-0.9749279121818236,-0.2225209339563146,-0.866025403784439,0.4999999999999993,-0.866025403784439,0.4999999999999993,20.9,174.07,50.69375,97.869998,330.98,63.24,917.749979,1115.0,84.09,7.0,15.2,14.8,7.1,9.7,0.5,0.0,268.9,1030.7,2.3,74.77,0.0,0,1,0,0
2022-11-27,Domingo,No Laborable,No Festivo,27,11,2022,0,0,-0.7818314824680299,0.6234898018587334,-0.7431448254773946,0.6691306063588578,-0.866025403784439,0.4999999999999993,21.35,177.35,51.04875,100.819998,340.98,60.19,929.519979,1116.9,209.09,8.5,18.6,12.6,9.3,10.5,-1.2,0.0,291.3,1025.7,2.8,72.09,0.0,0,1,0,0
2022-11-28,Lunes,Laborable,No Festivo,28,11,2022,0,0,0.0,1.0,-0.5877852522924734,0.8090169943749473,-0.866025403784439,0.4999999999999993,17.15,159.81,51.11125,97.049998,277.21,60.91,936.209979,1100.1,266.29,9.8,14.7,14.8,14.0,10.9,3.0,0.0,302.8,1023.4,4.0,70.64,0.0,1,0,0,0
