RowKey_Date,VD_Carretera-Urda,C_Carretera-Urda,PE_Carretera-Urda,VD_Centro,C_Centro,PE_Centro,VD_Churruca,C_Churruca,PE_Churruca,VD_Gasolinera,C_Gasolinera,VD_Planta,C_Planta,PE_Planta,VD_Poligono,C_Poligono,VD_Sur-Este,C_Sur-Este,PE_Sur-Este,PS_Sur-Este,VD_Valladolid,C_Valladolid,PE_Valladolid,NP-1_Deposito,CS-1_Deposito,NM-1_Deposito,VS-1_Deposito,DiaSem,N_DiaMes,N_Mes,N_Ano,Clasif_Lab,Clasif_Fest,Lab_PrevioFest,Lab_PostFest,DiaSem_SIN,DiaSem_COS,Dia_SIN,Dia_COS,Mes_SIN,Mes_COS
2021-11-26,5.41,0.225417,3.850519,,,,1126.625,46.941667,0.037613,71.599998,3.06625,327.01,13.625416,0.016491,65.57,2.732083,496.169989,20.470833,0.0,4.233117,688.0,28.666667,4.42473,71.856062,102.208333,2.802386,2453.0,Viernes,26,11,2021,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,-0.866025403784439,0.49999999999999933,-0.866025403784439,0.49999999999999933
2021-11-27,6.3,0.2625,3.863238,,,,1194.375,49.766667,0.037747,76.669998,3.594583,347.17,14.465416,0.018074,69.0,2.875,492.969989,21.99625,0.0,4.255244,744.5,31.020834,4.43626,63.473015,102.583333,2.475448,2462.0,Sabado,27,11,2021,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,-0.7431448254773946,0.6691306063588578,-0.866025403784439,0.49999999999999933
2021-11-28,4.58,0.190833,3.929373,,,,1195.0,49.791667,0.038014,86.339998,3.59625,335.75,13.989583,0.017019,54.03,2.25125,537.999988,22.135,0.0,4.243572,751.7,31.320834,4.508501,70.641307,109.416667,2.755011,2626.0,Domingo,28,11,2021,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,-0.5877852522924734,0.8090169943749473,-0.866025403784439,0.49999999999999933
2021-11-29,4.45,0.185417,3.92673,,,,1139.625,47.483334,0.037747,83.269998,3.043333,317.52,13.23,0.016227,64.18,2.674167,528.419988,21.43125,0.0,4.228455,705.1,29.379167,4.500676,87.104584,109.166667,3.397552,2620.0,Lunes,29,11,2021,Laborable,No Festivo,0,0,0.0,1.0,-0.40673664307580093,0.9135454576426005,-0.866025403784439,0.49999999999999933
2021-11-30,4.31,0.179583,3.888422,,,,1154.375,48.095834,0.03748,72.639998,2.908333,316.47,13.18625,0.014116,70.4,2.933333,514.129989,21.905833,0.0,4.227008,705.8,29.408334,4.468468,80.907469,104.041667,3.15695,2497.0,Martes,30,11,2021,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,-0.20791169081775987,0.9781476007338056,-0.866025403784439,0.49999999999999933
2021-12-01,4.86,0.2025,3.919161,,,,1179.125,49.133334,0.037346,71.199998,2.904583,316.49,13.187083,0.015435,58.47,2.43625,531.189988,21.12375,0.0,4.225282,685.8,28.575,4.496955,77.542314,104.5,3.02415,2508.0,Miercoles,1,12,2021,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.5000000000000004,0.8660254037844384
2021-12-02,4.3,0.179167,3.915052,,,,1118.5,46.604167,0.037346,67.699998,2.876667,320.79,13.36625,0.015304,65.59,2.732917,501.979989,21.137083,0.0,4.248752,686.6,28.608334,4.490709,76.961028,104.875,3.00148,2517.0,Jueves,2,12,2021,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,-0.5000000000000004,0.8660254037844384
2021-12-03,4.11,0.17125,3.936395,,,,1090.375,45.433334,0.03748,69.169998,2.892083,321.36,13.39,0.015831,63.93,2.66375,502.919989,20.948333,0.0,4.217741,683.6,28.483334,4.50876,77.292154,102.5,3.014394,2460.0,Viernes,3,12,2021,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,-0.5000000000000004,0.8660254037844384
2021-12-04,6.14,0.255833,3.891864,,,,1171.5,48.808334,0.037747,69.069998,3.32,344.85,14.36875,0.015831,94.61,3.942083,511.999989,23.154999,0.0,4.290486,759.7,31.654167,4.464885,78.450959,101.541667,3.059587,2437.0,Sabado,4,12,2021,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384
2021-12-05,10.07,0.419583,3.936926,,,,1127.5,46.983334,0.037613,80.159998,3.1375,318.89,13.287083,0.014776,63.9,2.6625,550.059988,21.46,0.0,4.287579,712.0,29.666667,4.511255,82.802308,109.791667,3.22929,2635.0,Domingo,5,12,2021,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384
2021-12-06,6.73,0.280417,3.873039,,,,1152.25,48.008334,0.036677,75.509998,3.152083,321.67,13.402916,0.015831,68.54,2.855833,512.259989,21.752083,0.0,4.290225,727.2,30.3,4.44594,87.085318,105.875,3.397559,2541.0,Lunes,6,12,2021,Laborable,Festivo,0,0,0.0,1.0,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384
2021-12-07,4.27,0.177917,3.832496,,,,988.25,41.179167,0.029378,76.699998,3.084167,228.16,9.506666,0.087533,77.64,3.235,521.049988,21.16625,0.0,4.253649,831.8,34.658334,4.39902,80.580457,120.0,3.142638,2880.0,Martes,7,12,2021,Laborable,No Festivo,1,1,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384
2021-12-08,5.45,0.227083,3.911615,,,,1159.125,48.295834,0.020205,73.529998,3.08625,316.68,13.195,0.014116,61.12,2.546667,506.279989,21.026666,0.0,4.263056,695.5,28.979167,4.489654,74.069754,116.0,2.88865,2784.0,Miercoles,8,12,2021,Laborable,Festivo,0,0,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384
2021-12-09,5.17,0.215417,3.927515,,,,1126.875,46.954167,0.036946,73.749998,2.97875,314.04,13.085,0.023879,56.53,2.355417,510.209989,20.53125,0.0,4.223948,677.0,28.208334,4.503599,78.746848,104.5,3.071054,2508.0,Jueves,9,12,2021,Laborable,No Festivo,0,1,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264,-0.5000000000000004,0.8660254037844384
2021-12-10,4.09,0.170417,3.897156,,,,1144.875,47.700001,0.036679,72.199998,2.905833,324.5,13.520833,0.023219,72.85,3.035417,493.619989,21.774583,0.0,4.262794,705.1,29.379167,4.461837,77.287044,101.083333,3.014195,2426.0,Viernes,10,12,2021,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204,-0.5000000000000004,0.8660254037844384
2021-12-11,4.6,0.191667,3.896503,,,,1198.625,49.945834,0.037079,68.409998,3.204583,346.83,14.45125,0.019129,59.81,2.492083,521.289988,22.356666,0.0,4.265698,736.7,30.695834,4.475497,76.285839,102.416667,2.981485,2458.0,Sabado,11,12,2021,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384
2021-12-12,8.25,0.34375,3.904585,,,,1172.5,48.850001,0.036278,76.989998,3.135833,334.84,13.951666,0.016887,80.6,3.358333,538.019988,21.47875,0.0,3.739459,725.1,30.2125,4.477733,81.713619,109.25,3.186831,2622.0,Domingo,12,12,2021,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.7907757369376985,-0.6121059825476629,-0.5000000000000004,0.8660254037844384
2021-12-13,5.99,0.249583,3.958001,,,,1054.0,43.916667,0.036545,75.259998,2.896667,316.73,13.197083,0.017942,52.31,2.179583,512.349989,20.5275,0.0,4.249661,679.4,28.308334,4.530493,85.798758,107.166667,3.346152,2572.0,Lunes,13,12,2021,Laborable,No Festivo,0,0,0.0,1.0,0.6513724827222223,-0.7587581226927909,-0.5000000000000004,0.8660254037844384
2021-12-14,5.26,0.219167,3.947123,,,,1039.25,43.304167,0.036679,69.939998,2.862083,312.85,13.035416,0.016755,57.44,2.393333,494.419989,20.81875,0.0,4.219056,686.8,28.616667,4.5232,82.189114,97.5,3.207977,2340.0,Martes,14,12,2021,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821,-0.5000000000000004,0.8660254037844384
2021-12-15,3.84,0.16,3.923007,,,,1041.375,43.391667,0.037079,69.109998,2.952917,317.36,13.223333,0.014776,71.21,2.967083,499.969989,21.507083,0.0,4.324423,702.7,29.279167,4.505843,79.103348,97.791667,3.085031,2347.0,Miercoles,15,12,2021,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,-0.5000000000000004,0.8660254037844384
2021-12-16,6.2,0.258333,3.933607,,,,1026.25,42.758334,0.037613,70.269998,3.005,318.53,13.272083,0.015567,58.71,2.44625,518.519988,21.3475,0.0,4.20394,711.7,29.654167,4.507568,78.335563,98.0,3.055087,2352.0,Jueves,16,12,2021,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,0.10116832198743228,-0.9948693233918952,-0.5000000000000004,0.8660254037844384
2021-12-17,3.56,0.148333,3.919032,,,,971.125,40.462501,0.037613,73.309998,2.909583,159.1,6.629167,0.016227,81.15,3.38125,507.969989,22.1425,0.0,4.275374,716.8,29.866667,4.505172,78.787286,98.75,3.072704,2370.0,Viernes,17,12,2021,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952,-0.5000000000000004,0.8660254037844384
2021-12-18,6.49,0.270417,3.924733,,,,1026.25,42.762501,0.037213,69.099998,3.321667,78.67,3.277917,0.015831,66.97,2.790417,536.929988,22.982083,0.0,4.268762,760.5,31.6875,4.495886,78.68498,95.791667,3.068714,2298.0,Sabado,18,12,2021,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,-0.29936312297335776,-0.9541392564000489,-0.5000000000000004,0.8660254037844384
2021-12-19,8.25,0.34375,3.925399,,,,1040.875,43.370834,0.036679,79.259998,3.23875,9.6,0.4,0.015172,65.45,2.727083,554.359988,22.851666,0.0,4.272607,762.7,31.779167,4.494583,83.114066,101.5,3.241449,2436.0,Domingo,19,12,2021,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,-0.5000000000000004,0.8660254037844384
2021-12-20,4.61,0.192083,3.938919,,,,968.875,40.366667,0.03748,77.779998,2.940833,0.0,0.0,0.014512,68.48,2.853333,547.409988,23.417916,0.0,4.304931,754.5,31.4375,4.510623,87.006699,102.25,3.393261,2454.0,Lunes,20,12,2021,Laborable,No Festivo,0,0,0.0,1.0,-0.651372482722222,-0.7587581226927911,-0.5000000000000004,0.8660254037844384
2021-12-21,5.57,0.232083,3.950303,,,,960.5,40.020834,0.037613,70.319998,2.820417,0.0,0.0,0.014776,51.64,2.151667,548.089988,19.57875,0.0,4.182738,659.4,27.475,4.530214,82.072899,97.125,3.200843,2331.0,Martes,21,12,2021,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,-0.5000000000000004,0.8660254037844384
2021-12-22,5.07,0.21125,3.970717,,,,935.875,38.995834,0.037346,67.759998,2.897083,1.5,0.0625,0.01504,54.44,2.268333,472.869989,19.410833,0.0,4.243844,644.4,26.85,4.545588,79.032693,92.375,3.082275,2217.0,Miercoles,22,12,2021,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,-0.8978045395707417,-0.44039415155763423,-0.5000000000000004,0.8660254037844384
2021-12-23,4.39,0.182917,3.939043,,,,1003.125,41.800001,0.037346,71.289998,3.373333,156.72,6.53,0.015567,56.36,2.348333,467.34999,20.887083,0.0,4.301237,688.9,28.704167,4.515242,79.610853,90.958333,3.104952,2183.0,Jueves,23,12,2021,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,-0.9680771188662043,-0.2506525322587205,-0.5000000000000004,0.8660254037844384
2021-12-24,5.96,0.248333,3.902727,,,,1079.0,44.958334,0.037079,79.259998,3.486667,360.1,15.004166,0.013852,53.17,2.215417,505.039989,21.716666,0.0,4.233496,726.4,30.266667,4.478264,78.419309,96.041667,3.058353,2305.0,Viernes,24,12,2021,Laborable,No Festivo,1,0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871266,-0.5000000000000004,0.8660254037844384
2021-12-25,5.3,0.220833,3.958522,,,,1057.75,44.070834,0.037747,86.119998,3.212083,353.1,14.7125,0.01504,50.23,2.092917,528.249988,21.227083,0.0,4.314212,702.3,29.2625,4.534729,78.0889,103.083333,3.045467,2474.0,Sabado,25,12,2021,No Laborable,Festivo,0,0,-0.9749279121818236,-0.2225209339563146,-0.9884683243281114,0.15142777750457667,-0.5000000000000004,0.8660254037844384
2021-12-26,6.64,0.276667,3.950569,,,,1050.0,43.750001,0.036946,75.919998,3.151667,34.93,1.455417,0.01372,54.96,2.29,502.409989,21.802916,0.0,4.320705,713.4,29.725,4.526257,83.595736,100.166667,3.260234,2404.0,Domingo,26,12,2021,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,-0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384
2021-12-27,5.76,0.24,3.913602,,,,1056.5,44.020834,0.037346,74.419998,3.127917,0.0,0.0,0.013984,53.67,2.23625,519.969988,21.296666,0.0,4.243571,703.5,29.3125,4.48967,87.179031,100.625,3.399982,2415.0,Lunes,27,12,2021,Laborable,No Festivo,0,0,0.0,1.0,-0.848644257494751,0.5289640103269624,-0.5000000000000004,0.8660254037844384
2021-12-28,6.69,0.27875,3.942753,,,,1030.875,42.954167,0.037346,74.789998,3.014583,0.0,0.0,0.013588,51.68,2.153333,509.329989,20.865416,0.0,4.251658,681.6,28.4,4.517108,82.514669,98.708333,3.218072,2369.0,Martes,28,12,2021,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,-0.72479278722912,0.6889669190756865,-0.5000000000000004,0.8660254037844384
2021-12-29,5.63,0.234583,3.922608,,,,1049.0,43.708334,0.037346,72.389998,3.14875,0.0,0.0,0.01504,58.33,2.430417,505.089989,21.782916,0.0,4.274583,708.5,29.520834,4.505048,78.210393,96.125,3.050205,2307.0,Miercoles,29,12,2021,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,-0.5712682150947924,0.8207634412072763,-0.5000000000000004,0.8660254037844384
2021-12-30,7.46,0.310833,3.923269,,,,1069.375,44.558334,0.037881,77.729998,3.3475,0.0,0.0,0.014116,57.82,2.409167,529.179988,22.319583,0.0,4.237486,718.5,29.9375,4.499072,77.570738,97.041667,3.025259,2329.0,Jueves,30,12,2021,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,-0.3943558551133187,0.9189578116202306,-0.5000000000000004,0.8660254037844384
2021-12-31,6.63,0.27625,3.893319,,,,1171.25,48.800001,0.037881,78.469998,3.726667,0.0,0.0,0.014776,55.05,2.29375,536.669988,23.547499,0.0,4.201826,765.3,31.8875,4.468066,76.395613,98.916667,2.979429,2374.0,Viernes,31,12,2021,Laborable,No Festivo,1,0,-0.433883739117558,-0.9009688679024191,-0.20129852008866028,0.9795299412524945,-0.5000000000000004,0.8660254037844384
2022-01-01,11.33,0.472083,3.935726,,,,1076.625,44.858334,0.038014,93.479998,3.28,0.0,0.0,0.014908,45.55,1.897917,572.919987,22.123333,0.0,4.221575,712.1,29.670834,4.510195,76.435603,106.166667,2.980989,2548.0,Sabado,1,1,2022,No Laborable,Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,1.0
2022-01-02,6.66,0.2775,3.918901,,,,1146.5,47.770834,0.037747,75.759998,3.491667,0.0,0.0,0.015567,56.69,2.362083,517.559988,22.606666,0.0,4.224368,731.9,30.495834,4.488753,82.171976,100.375,3.204707,2409.0,Domingo,2,1,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,0.0,1.0
2022-01-03,5.68,0.236667,3.935211,,,,1131.75,47.158334,0.038148,84.819998,3.314167,0.0,0.0,0.015435,60.42,2.5175,543.859988,22.2475,0.0,4.255102,708.3,29.5125,4.509543,86.816613,104.333333,3.385848,2504.0,Lunes,3,1,2022,Laborable,No Festivo,0,0,0.0,1.0,0.39435585511331855,0.9189578116202306,0.0,1.0
2022-01-04,4.64,0.193333,3.939965,,,,1107.625,46.150001,0.037881,77.689998,3.040417,0.0,0.0,0.014644,51.02,2.125833,537.399988,21.802083,0.0,4.172419,683.0,28.458334,4.512191,81.400516,100.875,3.17462,2421.0,Martes,4,1,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,0.0,1.0
2022-01-05,4.859863,0.0624,4.075215,,,,8.375,28.128,0.037635,72.959998,1.33931,0.0,0.0,0.018744,,1.568333,526.599988,15.118571,0.0,3.7004,681.9,17.104,4.656376,77.190387,99.0,3.010425,2376.0,Miercoles,5,1,2022,Laborable,No Festivo,1,0,0.9749279121818236,-0.22252093395631434,0.7247927872291199,0.6889669190756866,0.0,1.0
2022-01-06,4.77002,0.19875,3.917299,,,,,47.979167,0.038148,76.049998,3.224583,0.0,,0.016887,,,514.589988,,0.0,,703.7,29.320834,4.492049,77.164773,102.666667,3.01415,,Jueves,6,1,2022,Laborable,Festivo,0,0,0.43388373911755823,-0.900968867902419,0.8486442574947509,0.5289640103269624,0.0,1.0
2022-01-07,5.0,0.208333,3.921019,,,,,47.020834,0.037613,75.579998,3.125417,0.0,,0.016755,,,533.329988,,0.0,,709.2,29.55,4.495114,78.279613,,,,Viernes,7,1,2022,Laborable,No Festivo,0,1,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203,0.0,1.0
2022-01-08,6.660156,0.2775,3.916907,,,,,48.758334,0.037881,77.779998,3.44375,0.0,,0.016095,,,544.669988,,0.0,,756.5,31.520834,4.488608,77.696265,,,,Sabado,8,1,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,0.0,1.0
2022-01-09,11.05957,0.460833,3.927518,,,,,49.441667,0.038014,80.979998,3.817083,0.0,,0.018074,,,581.519987,,0.0,,776.8,32.366667,4.503454,81.059796,,,,Domingo,9,1,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,0.0,1.0
2022-01-10,4.700195,0.195833,3.914527,,,,,48.641667,0.038014,95.469998,3.62,0.0,,0.720343,,,586.219987,,0.0,,730.2,30.425,4.491396,87.457793,,,,Lunes,10,1,2022,Laborable,No Festivo,0,0,0.0,1.0,0.9680771188662043,-0.2506525322587204,0.0,1.0
2022-01-11,5.180176,0.215833,3.909881,,,,,49.091667,0.037881,85.039998,3.490833,0.0,,2.595208,,,551.919988,,0.0,,731.2,30.466667,4.485556,81.771631,,,,Martes,11,1,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,0.0,1.0
2022-01-12,6.349609,0.264583,3.91519,,,,,49.350001,0.037613,84.819998,3.26,0.0,,2.556915,,,561.169987,,0.0,,727.5,30.3125,4.488863,78.19843,,,,Miercoles,12,1,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,0.7907757369376985,-0.6121059825476629,0.0,1.0
2022-01-13,4.950195,0.20625,3.923929,,,,,49.883334,0.038148,74.259998,3.0425,0.0,,2.611125,,,561.549987,,0.0,,710.1,29.5875,4.494982,77.627494,,,,Jueves,13,1,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.7587581226927909,0.0,1.0
2022-01-14,6.410156,0.267083,3.927764,,,,,49.225001,0.038014,72.439998,3.040833,0.0,,2.550288,,,553.219988,,0.0,,717.3,29.8875,4.502523,77.341021,,,,Viernes,14,1,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821,0.0,1.0
2022-01-15,5.449707,0.227083,3.920354,,,,,51.791667,0.038014,73.269998,3.2175,0.0,,2.601453,,,557.879988,,0.0,,763.8,31.825,4.492598,78.015287,,,,Sabado,15,1,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488,0.0,1.0
2022-01-16,9.310059,0.387917,3.897561,,,,,52.537501,0.038148,79.629998,3.356667,0.0,0.0,2.622382,,,585.829987,30.15228,0.0,4.407293,791.3,32.970834,4.473359,85.688293,,,,Domingo,16,1,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.10116832198743228,-0.9948693233918952,0.0,1.0
2022-01-17,5.530273,0.230417,3.926596,,,,1197.0,49.875001,0.038148,78.249998,2.942917,0.0,0.0,2.574008,,,611.979986,24.597916,0.000396,4.077123,748.9,31.204167,4.498412,79.810158,,,,Lunes,17,1,2022,Laborable,No Festivo,0,0,0.0,1.0,-0.10116832198743204,-0.9948693233918952,0.0,1.0
2022-01-18,6.07959,0.253333,3.898094,,,,1188.75,49.529167,0.038148,69.929998,2.865,0.0,0.0,2.571492,,,601.269987,26.000833,0.0,4.111059,775.2,32.3,4.470183,80.323903,114.526316,2.816216,,Martes,18,1,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,-0.29936312297335776,-0.9541392564000489,0.0,1.0
2022-01-19,4.820312,0.200833,3.908953,,,,1178.125,49.091667,0.038148,68.869998,3.047917,0.0,0.0,2.606616,,,633.119986,25.549166,0.0,4.142448,764.5,31.854167,4.483821,76.776053,102.041667,2.994266,,Miercoles,19,1,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,-0.4853019625310808,-0.8743466161445822,0.0,1.0
2022-01-20,5.359863,0.223333,3.910679,,,,1147.875,47.825001,0.038148,73.229998,2.928333,0.0,0.0,2.588324,,,598.379987,25.317499,0.0,4.178101,763.6,31.816667,4.484479,76.725304,100.833333,2.992287,,Jueves,20,1,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911,0.0,1.0
2022-01-21,4.589844,0.19125,3.894903,,,,1051.625,43.820834,0.038148,69.999998,2.918333,0.0,0.0,2.646242,,,615.699986,25.845416,0.0,4.169105,774.4,32.266667,4.46967,77.720027,99.625,3.031081,,Viernes,21,1,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627,0.0,1.0
2022-01-22,6.320312,0.263333,3.90815,,,,1083.875,45.162501,0.038014,69.889998,3.2325,0.0,0.0,2.6294,,,616.039986,26.164999,0.0,4.097256,801.6,33.4,4.481448,78.192551,95.958333,3.049509,,Sabado,22,1,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423,0.0,1.0
2022-01-23,10.22998,0.42625,3.916392,,,,1051.0,43.791667,0.038148,78.409998,3.335833,0.0,0.0,2.551466,,,627.719986,26.946249,0.0,4.177571,823.2,34.300001,4.487829,81.764547,100.208333,3.188817,,Domingo,23,1,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,-0.9680771188662043,-0.2506525322587205,0.0,1.0
2022-01-24,4.47998,0.186667,3.935334,,,,1002.0,41.745834,0.038148,80.219998,2.984583,0.0,0.0,2.794547,,,650.269985,24.807499,0.0,4.068376,752.6,31.358334,4.508103,85.994492,100.25,3.353785,,Lunes,24,1,2022,Laborable,No Festivo,0,0,0.0,1.0,-0.9987165071710528,-0.05064916883871266,0.0,1.0
2022-01-25,8.109863,0.337917,3.934537,,,,1011.25,42.137501,0.038148,70.989998,2.941667,0.0,0.0,2.866517,,,590.789987,24.299999,0.0,4.168434,740.9,30.870834,4.505838,81.663228,93.041667,3.184866,,Martes,25,1,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,-0.9884683243281114,0.15142777750457667,0.0,1.0
2022-01-26,,6.369876,2.441554,0.0,0.0,0.0,1010.125,42.087501,0.037881,70.599998,3.05,4.09375,0.17,3.419272,,,573.729987,24.132916,0.0,4.120336,744.1,31.004167,4.503583,79.199825,93.458333,3.088793,,Miercoles,26,1,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,-0.9377521321470804,0.3473052528448203,0.0,1.0
2022-01-27,194.83,8.117916,1.681578,0.0,0.0,0.0,1004.625,41.862501,0.038148,73.239998,3.090833,5.83,0.242917,3.940501,66.05,3.03,577.139987,22.867916,0.0,4.204093,719.4,29.975,4.51564,80.389923,93.041667,3.135207,,Jueves,27,1,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,-0.848644257494751,0.5289640103269624,0.0,1.0
2022-01-28,204.48,8.52,1.62379,0.0,0.0,0.0,1034.375,43.095834,0.038148,74.089998,3.027083,4.66,0.194167,3.923401,70.47,2.93625,544.969988,23.254166,0.0,4.189633,730.6,30.441667,4.495243,79.419052,92.291667,3.097343,2215.0,Viernes,28,1,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,-0.72479278722912,0.6889669190756865,0.0,1.0
2022-01-29,217.07,9.044583,1.590001,0.0,0.0,0.0,1093.25,45.554167,0.038014,72.989998,3.51375,7.89,0.32875,3.921155,71.07,2.96125,557.849988,24.218333,0.0,4.16619,779.3,32.470834,4.49259,79.235691,93.583333,3.090192,2246.0,Sabado,29,1,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,-0.5712682150947924,0.8207634412072763,0.0,1.0
2022-01-30,214.76,8.948333,1.49656,0.0,0.0,0.0,1077.875,44.908334,0.038148,84.369998,3.46125,19.8,0.825,3.93163,58.44,2.435,579.569987,23.648333,0.0,4.230057,764.5,31.854167,4.503575,84.039927,100.125,3.277557,2403.0,Domingo,30,1,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,-0.3943558551133187,0.9189578116202306,0.0,1.0
2022-01-31,207.04,8.626666,1.613853,0.0,0.0,0.0,1008.625,42.029167,0.038014,82.849998,3.08625,16.86,0.7025,3.944211,75.64,3.151667,565.939987,23.519583,0.0,4.182604,742.9,30.954167,4.517254,86.776712,99.125,3.384292,2379.0,Lunes,31,1,2022,Laborable,No Festivo,0,0,0.0,1.0,-0.20129852008866028,0.9795299412524945,0.0,1.0
2022-02-01,206.71,8.612916,1.601399,0.0,0.0,0.0,1024.125,42.670834,0.038014,74.289998,2.98375,3.52,0.146667,3.929893,54.78,2.2825,570.429987,22.878749,0.0,4.181824,724.4,30.183334,4.503589,81.183352,93.75,3.166151,2250.0,Martes,1,2,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.49999999999999994,0.8660254037844387
2022-02-02,204.5,8.520833,1.568397,0.0,0.0,0.0,1005.25,41.883334,0.038148,73.469998,3.06625,5.02,0.209167,3.94276,60.38,2.515833,545.679988,22.667499,0.0,4.178766,720.7,30.029167,4.518157,79.395739,93.375,3.096434,2241.0,Miercoles,2,2,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,0.2225209339563144,0.9749279121818236,0.49999999999999994,0.8660254037844387
