wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info,locations
85.92,14.0,18.5,12.0,37.0,2021-03-27T00:00:00+01:00,,,29.5,7.8,1616803200000,0.0,,,0.0,1025.3,0.0,8.6,70.55,0.0,50.0,Partially cloudy,7.1,,"39.5473041962222,2.38945489891581"
65.35,15.1,20.9,12.7,22.3,2021-03-28T00:00:00+01:00,,,8.8,8.6,1616889600000,0.0,,,0.0,1029.1,0.0,5.4,53.38,0.0,25.2,Clear,7.0,,"39.5473041962222,2.38945489891581"
68.13,16.4,22.8,12.4,25.9,2021-03-29T00:00:00+02:00,,,26.4,10.6,1616976000000,0.0,,,0.0,1029.8,0.0,7.2,55.82,0.0,27.7,Partially cloudy,,,"39.5473041962222,2.38945489891581"
69.83,16.0,23.1,12.4,18.4,2021-03-30T00:00:00+02:00,,,21.3,9.8,1617062400000,0.0,,,0.0,1028.5,0.0,5.2,51.84,0.0,27.6,Clear,8.2,,"39.5473041962222,2.38945489891581"
71.79,15.2,21.8,12.6,18.4,2021-03-31T00:00:00+02:00,,,37.5,8.6,1617148800000,0.0,,,0.0,1024.3,0.0,4.3,50.81,0.0,23.7,Partially cloudy,7.4,,"39.5473041962222,2.38945489891581"
71.5,16.3,23.3,12.7,24.1,2021-04-01T00:00:00+02:00,,,38.8,7.8,1617235200000,0.0,,,0.0,1018.7,0.0,5.3,49.43,0.0,24.6,Partially cloudy,6.5,,"39.5473041962222,2.38945489891581"
155.79,16.3,19.2,12.7,21.4,2021-04-02T00:00:00+02:00,,,23.8,11.8,1617321600000,0.0,,,0.0,1012.9,0.0,9.4,64.45,0.0,30.7,Clear,,,"39.5473041962222,2.38945489891581"
146.5,14.8,19.8,12.2,22.3,2021-04-03T00:00:00+02:00,,,24.4,10.5,1617408000000,0.0,,,0.0,1011.0,0.0,11.0,78.37,0.0,20.3,Clear,,,"39.5473041962222,2.38945489891581"
64.33,15.0,17.7,12.7,32.6,2021-04-04T00:00:00+02:00,,,44.8,12.8,1617494400000,0.76,,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1014.4,0.0,9.1,69.18,16.67,37.6,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
165.21,14.3,18.4,12.3,23.2,2021-04-05T00:00:00+02:00,,,28.0,9.3,1617580800000,0.0,,,0.0,1017.0,0.0,9.8,75.31,0.0,21.1,Partially cloudy,7.9,,"39.5473041962222,2.38945489891581"
198.5,15.8,22.0,12.5,20.4,2021-04-06T00:00:00+02:00,,,24.6,11.3,1617667200000,0.0,,,0.0,1012.1,0.0,8.2,64.97,0.0,32.3,Clear,,,"39.5473041962222,2.38945489891581"
62.79,10.7,13.6,12.2,36.5,2021-04-07T00:00:00+02:00,,,53.6,6.5,1617753600000,0.0,,,0.0,1019.7,0.0,3.6,62.29,0.0,46.8,Partially cloudy,4.8,,"39.5473041962222,2.38945489891581"
103.88,9.6,16.0,12.2,22.1,2021-04-08T00:00:00+02:00,,,25.9,0.8,1617840000000,0.0,,,0.0,1025.4,0.0,2.1,60.81,0.0,21.9,Partially cloudy,-1.6,,"39.5473041962222,2.38945489891581"
56.13,12.1,15.8,11.5,20.5,2021-04-09T00:00:00+02:00,,,64.7,8.0,1617926400000,4.53,,"Rain, Rain Showers, Light Rain, Sky Coverage Decreasing",0.0,1021.2,0.0,8.2,77.42,29.17,26.6,"Rain, Partially cloudy",6.4,,"39.5473041962222,2.38945489891581"
159.38,13.6,16.6,11.3,13.5,2021-04-10T00:00:00+02:00,,,42.7,11.6,1618012800000,2.9,,"Rain, Rain Showers, Fog, Light Rain, Sky Coverage Increasing",0.0,1015.0,0.0,11.1,85.21,37.5,18.4,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
175.33,13.8,18.2,9.3,19.4,2021-04-11T00:00:00+02:00,,,52.1,8.8,1618099200000,0.07,,"Fog, Light Rain",0.0,1014.5,0.0,11.8,88.46,8.33,20.7,"Rain, Partially cloudy",8.2,,"39.5473041962222,2.38945489891581"
116.17,13.3,16.2,12.3,38.9,2021-04-12T00:00:00+02:00,,,57.4,10.8,1618185600000,0.76,,"Rain, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1022.2,0.0,8.1,71.9,20.83,35.0,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
142.88,11.8,17.0,12.5,21.4,2021-04-13T00:00:00+02:00,,,33.4,5.6,1618272000000,0.0,,,0.0,1024.5,0.0,6.7,72.29,0.0,21.6,Partially cloudy,5.5,,"39.5473041962222,2.38945489891581"
115.54,13.2,16.8,12.4,18.0,2021-04-14T00:00:00+02:00,,,54.7,9.1,1618358400000,0.0,,,0.0,1020.4,0.0,7.6,69.72,0.0,22.4,Partially cloudy,8.5,,"39.5473041962222,2.38945489891581"
70.0,13.1,15.4,12.3,29.5,2021-04-15T00:00:00+02:00,,,39.0,11.4,1618444800000,0.04,,"Rain, Light Rain",0.0,1017.2,0.0,7.7,70.48,4.17,32.6,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
49.75,12.2,16.4,12.7,25.6,2021-04-16T00:00:00+02:00,,,35.4,6.6,1618531200000,0.0,,,0.0,1015.5,0.0,5.2,64.15,0.0,36.1,Partially cloudy,7.8,,"39.5473041962222,2.38945489891581"
130.83,8.9,10.9,12.6,25.0,2021-04-17T00:00:00+02:00,,,56.9,4.0,1618617600000,1.25,,"Rain, Light Rain, Sky Coverage Decreasing",0.0,1017.5,0.0,2.7,65.88,25.0,24.6,"Rain, Partially cloudy",6.4,,"39.5473041962222,2.38945489891581"
164.21,10.3,16.0,12.3,18.7,2021-04-18T00:00:00+02:00,,,39.5,2.8,1618704000000,2.55,,"Rain, Light Rain, Sky Coverage Decreasing",0.0,1019.6,0.0,4.5,70.09,20.83,24.7,"Rain, Partially cloudy",4.0,,"39.5473041962222,2.38945489891581"
220.83,12.2,17.8,12.3,24.1,2021-04-19T00:00:00+02:00,,,33.8,5.0,1618790400000,0.0,,,0.0,1018.4,0.0,8.9,80.95,0.0,28.2,Partially cloudy,3.9,,"39.5473041962222,2.38945489891581"
116.92,14.3,18.8,11.8,16.2,2021-04-20T00:00:00+02:00,,,35.9,9.6,1618876800000,0.14,,Rain,0.0,1014.9,0.0,9.2,73.1,4.17,22.3,"Rain, Partially cloudy",8.8,,"39.5473041962222,2.38945489891581"
71.67,14.5,18.8,11.8,18.4,2021-04-21T00:00:00+02:00,,,59.3,10.9,1618963200000,4.84,,"Rain, Rain Showers, Light Rain, Sky Coverage Increasing",0.0,1012.7,0.0,10.7,78.38,41.67,25.9,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
108.63,14.3,16.8,12.1,18.4,2021-04-22T00:00:00+02:00,,,70.2,12.4,1619049600000,1.8,,"Rain, Light Rain, Sky Coverage Increasing",0.0,1015.4,0.0,11.1,81.83,29.17,24.4,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
106.96,14.1,18.4,12.5,21.4,2021-04-23T00:00:00+02:00,,,47.4,8.1,1619136000000,0.0,,,0.0,1019.5,0.0,9.7,76.13,0.0,21.7,Partially cloudy,7.5,,"39.5473041962222,2.38945489891581"
107.46,14.8,20.0,12.5,17.9,2021-04-24T00:00:00+02:00,,,33.1,7.8,1619222400000,0.0,,,0.0,1019.6,0.0,10.4,75.77,0.0,27.3,Partially cloudy,9.2,,"39.5473041962222,2.38945489891581"
71.75,17.3,22.6,12.6,27.7,2021-04-25T00:00:00+02:00,,,34.5,11.6,1619308800000,0.0,,,0.0,1013.2,0.0,10.7,66.24,0.0,35.9,Partially cloudy,,,"39.5473041962222,2.38945489891581"
181.75,17.5,22.1,11.8,31.5,2021-04-26T00:00:00+02:00,,,54.2,15.0,1619395200000,0.07,,"Rain, Light Rain",0.0,1006.0,0.0,11.7,69.35,8.33,37.1,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
144.5,15.9,19.8,12.6,22.3,2021-04-27T00:00:00+02:00,,,43.2,10.8,1619481600000,0.0,,,0.0,1005.8,0.0,12.1,78.95,0.0,24.0,Partially cloudy,,,"39.5473041962222,2.38945489891581"
159.92,17.2,20.8,12.2,28.6,2021-04-28T00:00:00+02:00,,,55.6,14.9,1619568000000,0.0,,,0.0,1006.6,0.0,13.8,80.61,0.0,25.2,Partially cloudy,,,"39.5473041962222,2.38945489891581"
208.88,17.5,20.8,12.1,27.7,2021-04-29T00:00:00+02:00,,,46.4,15.4,1619654400000,0.0,,,0.0,1008.1,0.0,14.6,83.42,0.0,25.8,Partially cloudy,,,"39.5473041962222,2.38945489891581"
171.54,16.8,20.0,11.7,12.9,2021-04-30T00:00:00+02:00,,,43.0,14.6,1619740800000,0.0,,,0.0,1008.6,0.0,13.9,83.5,0.0,19.5,Partially cloudy,,,"39.5473041962222,2.38945489891581"
255.38,16.5,19.8,11.8,21.4,2021-05-01T00:00:00+02:00,,,56.7,13.8,1619827200000,17.85,,"Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1010.4,0.0,12.2,77.06,29.17,32.5,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
128.58,15.7,20.8,12.6,20.0,2021-05-02T00:00:00+02:00,,,37.1,11.8,1619913600000,0.0,,,0.0,1017.1,0.0,11.8,78.08,0.0,31.3,Partially cloudy,,,"39.5473041962222,2.38945489891581"
65.0,16.9,21.5,11.9,25.9,2021-05-03T00:00:00+02:00,,,27.5,13.5,1620000000000,0.0,,,0.0,1020.0,0.0,10.3,67.41,0.0,32.4,Partially cloudy,,,"39.5473041962222,2.38945489891581"
140.92,16.2,19.0,12.0,25.9,2021-05-04T00:00:00+02:00,,,36.4,13.6,1620086400000,0.0,,Rain,0.0,1017.9,0.0,10.0,67.45,0.0,20.3,Partially cloudy,,,"39.5473041962222,2.38945489891581"
181.79,16.2,20.0,12.5,20.3,2021-05-05T00:00:00+02:00,,,37.7,12.7,1620172800000,0.0,,,0.0,1016.2,0.0,12.4,78.78,0.0,22.7,Partially cloudy,,,"39.5473041962222,2.38945489891581"
204.21,16.5,20.2,12.8,23.2,2021-05-06T00:00:00+02:00,,,39.2,12.0,1620259200000,0.0,,,0.0,1017.1,0.0,12.5,77.21,0.0,22.5,Partially cloudy,,,"39.5473041962222,2.38945489891581"
237.58,18.4,21.4,12.4,18.5,2021-05-07T00:00:00+02:00,,,50.6,14.0,1620345600000,0.0,,,0.0,1016.9,0.0,14.6,78.92,0.0,18.4,Partially cloudy,,,"39.5473041962222,2.38945489891581"
137.63,19.5,23.8,12.8,18.4,2021-05-08T00:00:00+02:00,,,25.3,13.8,1620432000000,0.0,,,0.0,1017.9,0.0,12.7,66.26,0.0,26.0,Partially cloudy,,,"39.5473041962222,2.38945489891581"
117.33,20.3,26.0,11.8,24.1,2021-05-09T00:00:00+02:00,,,37.8,14.6,1620518400000,0.0,,,0.0,1009.6,0.0,13.7,66.13,0.0,28.2,Partially cloudy,,,"39.5473041962222,2.38945489891581"
201.5,17.7,19.9,11.4,26.8,2021-05-10T00:00:00+02:00,,,37.8,15.7,1620604800000,14.78,,"Rain, Rain Showers, Light Rain, Sky Coverage Decreasing",0.0,1009.9,0.0,14.7,83.02,54.17,37.8,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
265.33,17.1,21.0,13.1,24.6,2021-05-11T00:00:00+02:00,,,27.4,13.8,1620691200000,0.02,,Rain,0.0,1014.1,0.0,9.7,63.86,4.17,41.5,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
215.88,17.0,23.1,12.6,31.5,2021-05-12T00:00:00+02:00,,,21.1,9.0,1620777600000,0.0,,,0.0,1016.2,0.0,10.4,67.05,0.0,45.2,Clear,8.6,,"39.5473041962222,2.38945489891581"
177.75,17.9,21.9,12.6,31.5,2021-05-13T00:00:00+02:00,,,29.1,14.0,1620864000000,0.0,,,0.0,1014.0,0.0,10.7,65.37,0.0,35.3,Partially cloudy,,,"39.5473041962222,2.38945489891581"
253.67,17.4,21.0,12.4,22.3,2021-05-14T00:00:00+02:00,,,28.8,14.0,1620950400000,0.0,,,0.0,1013.2,0.0,9.2,61.74,0.0,40.8,Partially cloudy,,,"39.5473041962222,2.38945489891581"
191.71,17.2,22.0,12.5,19.1,2021-05-15T00:00:00+02:00,,,38.3,10.6,1621036800000,0.0,,,0.0,1015.3,0.0,12.4,73.99,0.0,26.7,Partially cloudy,,,"39.5473041962222,2.38945489891581"
229.46,20.7,27.4,12.9,30.4,2021-05-16T00:00:00+02:00,,27.4,37.5,12.6,1621123200000,0.0,,,0.0,1010.9,0.0,14.5,69.29,0.0,25.8,Partially cloudy,,,"39.5473041962222,2.38945489891581"
112.33,19.1,22.9,12.5,29.5,2021-05-17T00:00:00+02:00,,,32.8,16.5,1621209600000,0.0,,,0.0,1016.5,0.0,12.6,66.68,0.0,27.4,Partially cloudy,,,"39.5473041962222,2.38945489891581"
139.92,17.4,21.0,12.4,19.5,2021-05-18T00:00:00+02:00,,,34.0,12.0,1621296000000,0.0,,,0.0,1019.6,0.0,12.0,71.41,0.0,24.2,Partially cloudy,,,"39.5473041962222,2.38945489891581"
130.08,17.8,21.0,12.3,25.0,2021-05-19T00:00:00+02:00,,,60.6,15.8,1621382400000,0.0,,,0.0,1020.9,0.0,12.2,70.49,0.0,29.3,Partially cloudy,,,"39.5473041962222,2.38945489891581"
164.54,16.7,21.0,12.5,26.8,2021-05-20T00:00:00+02:00,,,31.5,10.8,1621468800000,0.0,,,0.0,1023.8,0.0,11.7,73.15,0.0,26.2,Partially cloudy,,,"39.5473041962222,2.38945489891581"
130.67,18.3,25.0,12.7,19.0,2021-05-21T00:00:00+02:00,,,38.8,11.8,1621555200000,0.0,,,0.0,1017.2,0.0,11.6,67.4,0.0,30.0,Partially cloudy,,,"39.5473041962222,2.38945489891581"
143.63,19.0,22.6,12.8,23.2,2021-05-22T00:00:00+02:00,,,39.4,14.5,1621641600000,0.0,,,0.0,1012.6,0.0,13.9,72.62,0.0,23.2,Partially cloudy,,,"39.5473041962222,2.38945489891581"
54.17,16.2,18.8,10.8,38.0,2021-05-23T00:00:00+02:00,,,68.4,13.7,1621728000000,14.26,,"Rain, Rain Showers, Light Rain",0.0,1016.6,0.0,11.2,73.4,41.67,57.6,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
240.25,16.8,20.8,11.8,27.7,2021-05-24T00:00:00+02:00,,,54.7,13.9,1621814400000,34.18,,"Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1018.2,0.0,13.9,83.42,41.67,26.5,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
71.29,18.0,21.8,12.5,20.3,2021-05-25T00:00:00+02:00,,,35.5,14.8,1621900800000,0.0,,,0.0,1023.5,0.0,12.8,72.85,0.0,29.2,Partially cloudy,,,"39.5473041962222,2.38945489891581"
129.25,17.7,22.1,12.8,25.9,2021-05-26T00:00:00+02:00,,,22.6,11.8,1621987200000,0.0,,,0.0,1020.4,0.0,11.5,68.4,0.0,23.7,Clear,,,"39.5473041962222,2.38945489891581"
160.42,18.6,23.0,12.7,20.5,2021-05-27T00:00:00+02:00,1.4,,29.2,12.8,1622073600000,0.0,194.5,,0.0,1017.6,0.0,12.6,69.42,0.0,22.5,Partially cloudy,,,"39.5473041962222,2.38945489891581"
112.92,19.6,25.0,12.4,14.8,2021-05-28T00:00:00+02:00,0.2,,39.1,17.7,1622160000000,0.14,65.0,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1016.8,0.0,13.0,66.82,12.5,29.5,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
132.38,19.6,24.0,12.6,21.4,2021-05-29T00:00:00+02:00,,,6.3,13.8,1622246400000,0.0,,,0.0,1018.4,0.0,13.7,69.86,0.0,23.2,Clear,,,"39.5473041962222,2.38945489891581"
169.04,20.4,25.8,13.0,22.3,2021-05-30T00:00:00+02:00,0.8,,41.9,13.8,1622332800000,0.0,107.5,,0.0,1018.1,0.0,13.6,66.19,0.0,18.4,Partially cloudy,,,"39.5473041962222,2.38945489891581"
160.63,22.1,26.2,12.9,16.5,2021-05-31T00:00:00+02:00,0.3,,43.8,17.7,1622419200000,0.0,74.0,,0.0,1016.2,0.0,13.5,59.13,0.0,23.0,Partially cloudy,,,"39.5473041962222,2.38945489891581"
95.13,22.6,28.0,12.0,20.5,2021-06-01T00:00:00+02:00,,27.9,71.3,16.8,1622505600000,0.2,,"Rain, Sky Coverage Increasing",0.0,1012.6,0.0,14.8,62.08,4.17,23.2,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
142.63,22.0,26.9,12.4,22.3,2021-06-02T00:00:00+02:00,,28.0,44.5,18.6,1622592000000,7.1,,"Rain, Light Rain, Sky Coverage Decreasing",0.0,1014.3,0.0,17.7,77.55,12.5,21.7,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
94.21,21.9,26.1,12.1,18.7,2021-06-03T00:00:00+02:00,,,49.9,18.7,1622678400000,0.0,,,0.0,1018.4,0.0,17.5,77.07,0.0,31.8,Partially cloudy,,,"39.5473041962222,2.38945489891581"
115.38,21.4,24.6,11.7,24.1,2021-06-04T00:00:00+02:00,,,46.1,19.6,1622764800000,0.47,,Rain,0.0,1019.7,0.0,17.7,79.91,8.33,22.3,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
68.83,20.2,22.2,11.8,34.4,2021-06-05T00:00:00+02:00,,,50.6,18.8,1622851200000,2.81,,"Rain, Rain Showers, Light Rain, Sky Coverage Decreasing",0.0,1020.6,0.0,17.6,85.12,12.5,34.7,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
148.25,20.0,23.8,12.2,20.3,2021-06-06T00:00:00+02:00,,,52.3,17.2,1622937600000,6.99,,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1020.0,0.0,16.4,80.91,33.33,22.2,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
175.92,20.0,23.3,12.4,18.5,2021-06-07T00:00:00+02:00,,,22.1,15.0,1623024000000,0.0,,,0.0,1020.7,0.0,16.1,78.86,0.0,21.7,Clear,,,"39.5473041962222,2.38945489891581"
159.96,21.4,26.8,12.2,21.4,2021-06-08T00:00:00+02:00,,27.0,27.3,15.6,1623110400000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1020.3,0.0,15.7,71.44,0.0,22.8,Partially cloudy,,,"39.5473041962222,2.38945489891581"
134.71,22.1,26.3,12.4,18.4,2021-06-09T00:00:00+02:00,,,28.8,15.8,1623196800000,0.0,,,0.0,1019.8,0.0,14.2,61.86,0.0,23.8,Partially cloudy,,,"39.5473041962222,2.38945489891581"
142.58,22.9,28.6,12.5,21.4,2021-06-10T00:00:00+02:00,,28.1,27.3,16.5,1623283200000,0.0,,,0.0,1018.8,0.0,15.2,63.07,0.0,21.5,Partially cloudy,,,"39.5473041962222,2.38945489891581"
121.88,23.2,26.9,12.6,20.3,2021-06-11T00:00:00+02:00,,27.5,24.8,17.0,1623369600000,0.0,,,0.0,1016.9,0.0,15.6,62.99,0.0,19.7,Clear,,,"39.5473041962222,2.38945489891581"
125.42,25.0,30.3,12.5,21.4,2021-06-12T00:00:00+02:00,,30.2,6.8,19.8,1623456000000,0.0,,,0.0,1018.6,0.0,16.6,61.0,0.0,23.4,Clear,,,"39.5473041962222,2.38945489891581"
147.79,24.7,30.8,12.2,18.1,2021-06-13T00:00:00+02:00,,30.0,30.2,18.0,1623542400000,0.0,,,0.0,1019.6,0.0,17.2,64.62,0.0,23.2,Partially cloudy,,,"39.5473041962222,2.38945489891581"
147.54,25.2,29.8,12.5,29.7,2021-06-14T00:00:00+02:00,,31.2,23.8,20.6,1623628800000,0.0,,,0.0,1017.8,0.0,16.8,60.43,0.0,16.7,Clear,,,"39.5473041962222,2.38945489891581"
121.17,27.1,33.1,12.7,24.1,2021-06-15T00:00:00+02:00,,33.2,30.0,21.0,1623715200000,0.0,,,0.0,1015.9,0.0,16.3,52.9,0.0,25.2,Partially cloudy,,,"39.5473041962222,2.38945489891581"
89.67,27.0,32.3,12.4,21.8,2021-06-16T00:00:00+02:00,,31.7,41.6,21.8,1623801600000,0.0,,,0.0,1011.9,0.0,16.8,55.07,0.0,29.5,Partially cloudy,,,"39.5473041962222,2.38945489891581"
153.71,25.2,28.8,11.5,21.4,2021-06-17T00:00:00+02:00,,31.3,45.5,23.8,1623888000000,0.0,,,0.0,1010.2,0.0,20.7,76.41,0.0,28.9,Partially cloudy,,,"39.5473041962222,2.38945489891581"
190.92,23.9,27.2,11.8,23.2,2021-06-18T00:00:00+02:00,,28.3,35.6,20.5,1623974400000,0.0,,Rain,0.0,1013.2,0.0,18.9,73.9,0.0,24.8,Partially cloudy,,,"39.5473041962222,2.38945489891581"
156.71,25.2,31.6,9.9,18.1,2021-06-19T00:00:00+02:00,,34.6,36.1,22.6,1624060800000,0.07,,"Lightning Without Thunder, Light Drizzle, Thunderstorm, Rain",0.0,1013.7,0.0,19.3,70.16,8.33,26.9,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
196.5,24.5,26.6,11.1,30.6,2021-06-20T00:00:00+02:00,,,39.4,22.5,1624147200000,0.27,,"Rain, Light Rain",0.0,1010.6,0.0,19.1,72.45,8.33,30.4,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
224.46,23.4,26.0,12.5,22.3,2021-06-21T00:00:00+02:00,,,29.6,21.4,1624233600000,0.0,,,0.0,1010.2,0.0,19.2,77.05,0.0,27.4,Partially cloudy,,,"39.5473041962222,2.38945489891581"
175.79,23.4,28.0,12.2,24.1,2021-06-22T00:00:00+02:00,,28.7,26.0,17.8,1624320000000,0.0,,Rain,0.0,1011.8,0.0,18.5,74.78,0.0,20.8,Partially cloudy,,,"39.5473041962222,2.38945489891581"
131.83,23.0,26.8,12.0,32.8,2021-06-23T00:00:00+02:00,,27.3,31.3,19.3,1624406400000,4.87,,"Thunderstorm, Rain, Rain Showers, Fog",0.0,1015.1,0.0,17.4,72.35,8.33,61.4,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
148.0,22.7,27.0,12.5,22.3,2021-06-24T00:00:00+02:00,,27.1,32.6,18.4,1624492800000,0.0,,,0.0,1019.6,0.0,16.8,70.45,0.0,23.8,Partially cloudy,,,"39.5473041962222,2.38945489891581"
126.29,23.0,27.0,12.7,25.0,2021-06-25T00:00:00+02:00,,27.7,22.1,18.6,1624579200000,0.0,,,0.0,1019.6,0.0,17.0,70.09,0.0,29.7,Clear,,,"39.5473041962222,2.38945489891581"
153.71,23.3,28.8,12.7,19.4,2021-06-26T00:00:00+02:00,,28.5,14.6,17.8,1624665600000,0.0,,,0.0,1016.5,0.0,17.2,69.45,0.0,24.6,Clear,,,"39.5473041962222,2.38945489891581"
158.38,23.2,27.3,12.6,27.7,2021-06-27T00:00:00+02:00,,28.2,18.5,17.0,1624752000000,0.0,,,0.0,1014.0,0.0,17.1,69.2,0.0,23.1,Clear,,,"39.5473041962222,2.38945489891581"
189.25,23.3,27.0,12.3,21.4,2021-06-28T00:00:00+02:00,,28.5,24.9,17.6,1624838400000,0.0,,,0.0,1013.3,0.0,18.6,75.24,0.0,21.3,Clear,,,"39.5473041962222,2.38945489891581"
149.75,24.7,28.0,12.4,20.5,2021-06-29T00:00:00+02:00,,29.5,44.2,21.9,1624924800000,0.0,,,0.0,1015.2,0.0,19.7,74.26,0.0,26.5,Partially cloudy,,,"39.5473041962222,2.38945489891581"
131.25,23.8,27.2,12.5,25.0,2021-06-30T00:00:00+02:00,,28.1,25.0,19.8,1625011200000,0.0,,,0.0,1017.1,0.0,18.1,71.34,0.0,21.8,Clear,,,"39.5473041962222,2.38945489891581"
154.25,24.0,28.0,12.9,29.5,2021-07-01T00:00:00+02:00,,29.4,9.4,18.6,1625097600000,0.0,,,0.0,1017.2,0.0,17.6,68.48,0.0,22.2,Clear,,,"39.5473041962222,2.38945489891581"
220.0,24.0,28.8,12.4,21.4,2021-07-02T00:00:00+02:00,,30.2,0.0,17.0,1625184000000,0.0,,,0.0,1016.5,0.0,17.5,68.09,0.0,24.5,Clear,,,"39.5473041962222,2.38945489891581"
177.42,24.9,27.6,11.9,20.3,2021-07-03T00:00:00+02:00,,29.7,33.4,22.1,1625270400000,0.0,,,0.0,1014.6,0.0,19.4,71.67,0.0,24.4,Partially cloudy,,,"39.5473041962222,2.38945489891581"
185.67,26.5,32.0,11.8,19.5,2021-07-04T00:00:00+02:00,,35.1,44.9,23.2,1625356800000,0.0,,,0.0,1012.7,0.0,20.0,68.28,0.0,26.5,Partially cloudy,,,"39.5473041962222,2.38945489891581"
157.63,25.8,29.8,12.5,29.5,2021-07-05T00:00:00+02:00,,33.0,23.8,22.6,1625443200000,0.0,,,0.0,1014.0,0.0,20.9,74.89,0.0,24.1,Clear,,,"39.5473041962222,2.38945489891581"
216.54,25.7,29.5,12.0,24.1,2021-07-06T00:00:00+02:00,,33.1,23.2,20.8,1625529600000,0.0,,"Sky Coverage Decreasing, Sky Unchanged",0.0,1010.3,0.0,21.0,75.78,0.0,26.5,Clear,,,"39.5473041962222,2.38945489891581"
125.29,26.2,29.6,12.3,15.8,2021-07-07T00:00:00+02:00,,32.2,32.1,23.5,1625616000000,0.0,,,0.0,1012.9,0.0,21.0,73.9,0.0,31.7,Partially cloudy,,,"39.5473041962222,2.38945489891581"
89.08,24.9,28.8,12.6,29.5,2021-07-08T00:00:00+02:00,,30.1,27.2,21.5,1625702400000,0.0,,,0.0,1019.4,0.0,18.2,67.94,0.0,25.1,Partially cloudy,,,"39.5473041962222,2.38945489891581"
111.92,24.4,29.0,12.4,26.8,2021-07-09T00:00:00+02:00,,29.5,15.0,20.0,1625788800000,0.0,,,0.0,1021.3,0.0,16.2,61.59,0.0,25.7,Clear,,,"39.5473041962222,2.38945489891581"
143.96,24.8,29.8,12.7,25.0,2021-07-10T00:00:00+02:00,,30.4,14.5,18.8,1625875200000,0.0,,,0.0,1017.7,0.0,17.6,65.55,0.0,22.7,Clear,,,"39.5473041962222,2.38945489891581"
146.5,26.4,31.8,12.9,25.9,2021-07-11T00:00:00+02:00,,32.4,5.0,18.8,1625961600000,0.0,,,0.0,1015.3,0.0,15.3,52.27,0.0,25.5,Clear,,,"39.5473041962222,2.38945489891581"
167.5,26.7,29.2,10.4,30.6,2021-07-12T00:00:00+02:00,,34.0,37.6,22.0,1626048000000,0.11,,"Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1009.7,0.0,19.7,66.35,4.17,27.4,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
164.33,23.4,27.0,12.2,27.1,2021-07-13T00:00:00+02:00,,26.6,27.6,20.6,1626134400000,0.06,,Rain,0.0,1015.0,0.0,12.9,54.28,4.17,37.9,"Rain, Partially cloudy",,,"39.5473041962222,2.38945489891581"
244.79,23.2,29.0,12.1,21.5,2021-07-14T00:00:00+02:00,,29.0,29.1,17.6,1626220800000,0.0,,,0.0,1017.4,0.0,14.0,56.63,0.0,29.6,Partially cloudy,,,"39.5473041962222,2.38945489891581"
130.88,23.6,28.0,12.9,19.4,2021-07-15T00:00:00+02:00,,28.4,39.8,19.0,1626307200000,0.0,,,0.0,1018.4,0.0,16.5,65.29,0.0,25.7,Partially cloudy,,,"39.5473041962222,2.38945489891581"
