Canonical,RowKey,INF_Label,INF_Value,STA_Label,Sector_Neta
TOTALIZADOR,2022-12-07 04:15:00+00:00,LS Gasolinera,0.41844368,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 04:30:00+00:00,LS Gasolinera,0.42910174,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 04:45:00+00:00,LS Gasolinera,0.42910174,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 05:00:00+00:00,LS Gasolinera,0.47327402,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 05:15:00+00:00,LS Gasolinera,0.49536538,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 05:30:00+00:00,LS Gasolinera,0.47609094,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 05:45:00+00:00,LS Gasolinera,0.42910174,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 06:00:00+00:00,LS Gasolinera,0.4900115,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 06:15:00+00:00,LS Gasolinera,0.50038993,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 06:30:00+00:00,LS Gasolinera,0.57532215,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 06:45:00+00:00,LS Gasolinera,0.6943811,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 07:00:00+00:00,LS Gasolinera,0.73255354,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 07:15:00+00:00,LS Gasolinera,0.8652613,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 07:30:00+00:00,LS Gasolinera,0.8304378,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 07:45:00+00:00,LS Gasolinera,0.8949387,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 08:00:00+00:00,LS Gasolinera,0.9227524,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 08:15:00+00:00,LS Gasolinera,0.8271182,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 08:30:00+00:00,LS Gasolinera,0.8823555,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 08:45:00+00:00,LS Gasolinera,0.85754544,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 09:00:00+00:00,LS Gasolinera,0.82161766,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 09:15:00+00:00,LS Gasolinera,0.8630196,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 09:30:00+00:00,LS Gasolinera,0.83087176,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 09:45:00+00:00,LS Gasolinera,0.92193246,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 10:00:00+00:00,LS Gasolinera,0.9079425,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 10:15:00+00:00,LS Gasolinera,1.052812,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 10:30:00+00:00,LS Gasolinera,0.86590064,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 10:45:00+00:00,LS Gasolinera,0.8802612,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 11:00:00+00:00,LS Gasolinera,0.77067715,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 11:15:00+00:00,LS Gasolinera,0.9414836,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 11:30:00+00:00,LS Gasolinera,0.86311847,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 11:45:00+00:00,LS Gasolinera,0.7609271,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 12:00:00+00:00,LS Gasolinera,0.9048949,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 12:15:00+00:00,LS Gasolinera,0.8803947,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 12:30:00+00:00,LS Gasolinera,0.95264155,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 12:45:00+00:00,LS Gasolinera,0.9253011,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 13:00:00+00:00,LS Gasolinera,0.8935986,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 13:15:00+00:00,LS Gasolinera,0.91115665,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 13:30:00+00:00,LS Gasolinera,0.87143564,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 13:45:00+00:00,LS Gasolinera,0.8133109,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 14:00:00+00:00,LS Gasolinera,0.90225005,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 14:15:00+00:00,LS Gasolinera,0.9549386,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 14:30:00+00:00,LS Gasolinera,0.97547966,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 14:45:00+00:00,LS Gasolinera,0.937397,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 15:00:00+00:00,LS Gasolinera,0.9742316,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 15:15:00+00:00,LS Gasolinera,1.0357106,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 15:30:00+00:00,LS Gasolinera,1.0550456,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 15:45:00+00:00,LS Gasolinera,0.9327147,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 16:00:00+00:00,LS Gasolinera,0.8907764,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 16:15:00+00:00,LS Gasolinera,0.8788411,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 16:30:00+00:00,LS Gasolinera,0.84333354,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 16:45:00+00:00,LS Gasolinera,0.9279856,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 17:00:00+00:00,LS Gasolinera,0.87393576,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 17:15:00+00:00,LS Gasolinera,0.86387426,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 17:30:00+00:00,LS Gasolinera,0.8320619,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 17:45:00+00:00,LS Gasolinera,0.8210982,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 18:00:00+00:00,LS Gasolinera,0.8801697,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 18:15:00+00:00,LS Gasolinera,0.8676252,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 18:30:00+00:00,LS Gasolinera,0.82799155,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 18:45:00+00:00,LS Gasolinera,0.845118,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 19:00:00+00:00,LS Gasolinera,0.8710252,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 19:15:00+00:00,LS Gasolinera,1.0600526,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 19:30:00+00:00,LS Gasolinera,1.0330049,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 19:45:00+00:00,LS Gasolinera,0.96495533,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 20:00:00+00:00,LS Gasolinera,0.97559595,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 20:15:00+00:00,LS Gasolinera,0.95745176,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 20:30:00+00:00,LS Gasolinera,0.99163234,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 20:45:00+00:00,LS Gasolinera,0.95531654,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 21:00:00+00:00,LS Gasolinera,0.9591884,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 21:15:00+00:00,LS Gasolinera,1.0426185,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 21:30:00+00:00,LS Gasolinera,1.0555153,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 21:45:00+00:00,LS Gasolinera,1.0541356,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 22:00:00+00:00,LS Gasolinera,0.9890904,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 22:15:00+00:00,LS Gasolinera,0.99599093,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 22:30:00+00:00,LS Gasolinera,0.9953422,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 22:45:00+00:00,LS Gasolinera,0.8985998,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 23:00:00+00:00,LS Gasolinera,0.87065655,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 23:15:00+00:00,LS Gasolinera,0.8375951,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 23:30:00+00:00,LS Gasolinera,0.78176427,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-07 23:45:00+00:00,LS Gasolinera,0.68348056,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 00:00:00+00:00,LS Gasolinera,0.6321521,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 00:15:00+00:00,LS Gasolinera,0.6868512,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 00:30:00+00:00,LS Gasolinera,0.77306163,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 00:45:00+00:00,LS Gasolinera,0.59663254,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 01:00:00+00:00,LS Gasolinera,0.61564815,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 01:15:00+00:00,LS Gasolinera,0.5916081,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 01:30:00+00:00,LS Gasolinera,0.56323445,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 01:45:00+00:00,LS Gasolinera,0.59663254,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 02:00:00+00:00,LS Gasolinera,0.56323445,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 02:15:00+00:00,LS Gasolinera,0.56323445,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 02:30:00+00:00,LS Gasolinera,0.55821,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 02:45:00+00:00,LS Gasolinera,0.56323445,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 03:00:00+00:00,LS Gasolinera,0.5140377,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 03:15:00+00:00,LS Gasolinera,0.5140377,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 03:30:00+00:00,LS Gasolinera,0.51906216,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 03:45:00+00:00,LS Gasolinera,0.55821,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 04:00:00+00:00,LS Gasolinera,0.5140377,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 04:15:00+00:00,LS Gasolinera,0.56323445,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 04:30:00+00:00,LS Gasolinera,0.5140377,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 04:45:00+00:00,LS Gasolinera,0.56323445,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 05:00:00+00:00,LS Gasolinera,0.55821,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 05:15:00+00:00,LS Gasolinera,0.59663254,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 05:30:00+00:00,LS Gasolinera,0.6109004,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 05:45:00+00:00,LS Gasolinera,0.56323445,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 06:00:00+00:00,LS Gasolinera,0.56323445,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 06:15:00+00:00,LS Gasolinera,0.6170312,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 06:30:00+00:00,LS Gasolinera,0.7420163,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 06:45:00+00:00,LS Gasolinera,0.9518351,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 07:00:00+00:00,LS Gasolinera,0.93141645,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 07:15:00+00:00,LS Gasolinera,1.0218517,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 07:30:00+00:00,LS Gasolinera,1.024437,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 07:45:00+00:00,LS Gasolinera,1.0828078,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 08:00:00+00:00,LS Gasolinera,1.1224648,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 08:15:00+00:00,LS Gasolinera,1.1453865,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 08:30:00+00:00,LS Gasolinera,1.1281972,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 08:45:00+00:00,LS Gasolinera,1.1335639,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 09:00:00+00:00,LS Gasolinera,1.1685922,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 09:15:00+00:00,LS Gasolinera,1.2428215,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 09:30:00+00:00,LS Gasolinera,1.1608043,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 09:45:00+00:00,LS Gasolinera,1.2291677,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 10:00:00+00:00,LS Gasolinera,1.2724634,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 10:15:00+00:00,LS Gasolinera,1.3067521,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 10:30:00+00:00,LS Gasolinera,1.1783842,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 10:45:00+00:00,LS Gasolinera,1.2540959,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 11:00:00+00:00,LS Gasolinera,1.2037578,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 11:15:00+00:00,LS Gasolinera,1.2461566,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 11:30:00+00:00,LS Gasolinera,1.2100393,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 11:45:00+00:00,LS Gasolinera,1.1588013,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 12:00:00+00:00,LS Gasolinera,1.1417248,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 12:15:00+00:00,LS Gasolinera,1.1217312,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 12:30:00+00:00,LS Gasolinera,1.0848508,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 12:45:00+00:00,LS Gasolinera,1.1187556,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 13:00:00+00:00,LS Gasolinera,1.1708151,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 13:15:00+00:00,LS Gasolinera,1.1101414,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 13:30:00+00:00,LS Gasolinera,1.1156797,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 13:45:00+00:00,LS Gasolinera,1.1167864,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 14:00:00+00:00,LS Gasolinera,1.1261475,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 14:15:00+00:00,LS Gasolinera,1.1014724,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 14:30:00+00:00,LS Gasolinera,1.0947788,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 14:45:00+00:00,LS Gasolinera,1.1405247,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 15:00:00+00:00,LS Gasolinera,1.2214272,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 15:15:00+00:00,LS Gasolinera,1.145207,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 15:30:00+00:00,LS Gasolinera,1.1708871,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 15:45:00+00:00,LS Gasolinera,1.0525638,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 16:00:00+00:00,LS Gasolinera,1.0681707,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 16:15:00+00:00,LS Gasolinera,1.0305415,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 16:30:00+00:00,LS Gasolinera,0.9820615,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 16:45:00+00:00,LS Gasolinera,1.0522643,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 17:00:00+00:00,LS Gasolinera,0.9316198,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 17:15:00+00:00,LS Gasolinera,1.0029918,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 17:30:00+00:00,LS Gasolinera,0.9955449,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 17:45:00+00:00,LS Gasolinera,1.0136814,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 18:00:00+00:00,LS Gasolinera,1.0959247,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 18:15:00+00:00,LS Gasolinera,1.0711398,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 18:30:00+00:00,LS Gasolinera,1.0981591,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 18:45:00+00:00,LS Gasolinera,1.0873249,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 19:00:00+00:00,LS Gasolinera,1.091366,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 19:15:00+00:00,LS Gasolinera,1.0981693,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 19:30:00+00:00,LS Gasolinera,1.1391846,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 19:45:00+00:00,LS Gasolinera,1.3032771,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 20:00:00+00:00,LS Gasolinera,1.275955,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 20:15:00+00:00,LS Gasolinera,1.2319363,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 20:30:00+00:00,LS Gasolinera,1.1014724,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 20:45:00+00:00,LS Gasolinera,1.1154169,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 21:00:00+00:00,LS Gasolinera,1.1195476,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 21:15:00+00:00,LS Gasolinera,1.2014236,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 21:30:00+00:00,LS Gasolinera,1.151291,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 21:45:00+00:00,LS Gasolinera,1.1581823,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 22:00:00+00:00,LS Gasolinera,1.1154169,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 22:15:00+00:00,LS Gasolinera,1.0895152,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 22:30:00+00:00,LS Gasolinera,1.1009369,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 22:45:00+00:00,LS Gasolinera,0.98036003,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 23:00:00+00:00,LS Gasolinera,1.087342,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 23:15:00+00:00,LS Gasolinera,0.9897577,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 23:30:00+00:00,LS Gasolinera,0.93565726,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-08 23:45:00+00:00,LS Gasolinera,0.7826494,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 00:00:00+00:00,LS Gasolinera,0.6247149,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 00:15:00+00:00,LS Gasolinera,0.8776945,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 00:30:00+00:00,LS Gasolinera,0.642777,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 00:45:00+00:00,LS Gasolinera,0.75250447,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 01:00:00+00:00,LS Gasolinera,0.7464433,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 01:15:00+00:00,LS Gasolinera,0.63096505,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 01:30:00+00:00,LS Gasolinera,0.63096505,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 01:45:00+00:00,LS Gasolinera,0.63096505,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 02:00:00+00:00,LS Gasolinera,0.63096505,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 02:15:00+00:00,LS Gasolinera,0.6562695,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 02:30:00+00:00,LS Gasolinera,0.6562695,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 02:45:00+00:00,LS Gasolinera,0.6562695,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 03:00:00+00:00,LS Gasolinera,0.6562695,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 03:15:00+00:00,LS Gasolinera,0.60707283,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 03:30:00+00:00,LS Gasolinera,0.62561125,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 03:45:00+00:00,LS Gasolinera,0.60707283,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 04:00:00+00:00,LS Gasolinera,0.6206753,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 04:15:00+00:00,LS Gasolinera,0.58143896,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 04:30:00+00:00,LS Gasolinera,0.6562695,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 04:45:00+00:00,LS Gasolinera,0.6752179,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 05:00:00+00:00,LS Gasolinera,0.6562695,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 05:15:00+00:00,LS Gasolinera,0.6742829,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 05:30:00+00:00,LS Gasolinera,0.6562695,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 05:45:00+00:00,LS Gasolinera,0.6499135,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 06:00:00+00:00,LS Gasolinera,0.64878064,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 06:15:00+00:00,LS Gasolinera,0.7184185,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 06:30:00+00:00,LS Gasolinera,0.7823739,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 06:45:00+00:00,LS Gasolinera,0.90386415,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 07:00:00+00:00,LS Gasolinera,0.9176774,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 07:15:00+00:00,LS Gasolinera,0.8670841,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 07:30:00+00:00,LS Gasolinera,0.9740896,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 07:45:00+00:00,LS Gasolinera,1.0129167,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 08:00:00+00:00,LS Gasolinera,1.0744821,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 08:15:00+00:00,LS Gasolinera,1.0615697,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 08:30:00+00:00,LS Gasolinera,1.043781,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 08:45:00+00:00,LS Gasolinera,1.1205313,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 09:00:00+00:00,LS Gasolinera,1.075022,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 09:15:00+00:00,LS Gasolinera,1.143794,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 09:30:00+00:00,LS Gasolinera,1.211028,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 09:45:00+00:00,LS Gasolinera,1.1787102,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 10:00:00+00:00,LS Gasolinera,1.0615519,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 10:15:00+00:00,LS Gasolinera,1.1212773,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 10:30:00+00:00,LS Gasolinera,1.1324999,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 10:45:00+00:00,LS Gasolinera,1.0755732,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 11:00:00+00:00,LS Gasolinera,1.0552726,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 11:15:00+00:00,LS Gasolinera,1.046965,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 11:30:00+00:00,LS Gasolinera,1.0393844,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 11:45:00+00:00,LS Gasolinera,1.1598761,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 12:00:00+00:00,LS Gasolinera,1.0168811,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 12:15:00+00:00,LS Gasolinera,1.022512,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 12:30:00+00:00,LS Gasolinera,1.0947002,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 12:45:00+00:00,LS Gasolinera,1.0562526,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 13:00:00+00:00,LS Gasolinera,1.0610225,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 13:15:00+00:00,LS Gasolinera,1.1208701,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 13:30:00+00:00,LS Gasolinera,1.1140013,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 13:45:00+00:00,LS Gasolinera,1.130424,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 14:00:00+00:00,LS Gasolinera,1.0989205,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 14:15:00+00:00,LS Gasolinera,1.0299007,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 14:30:00+00:00,LS Gasolinera,1.0476501,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 14:45:00+00:00,LS Gasolinera,1.0420527,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 15:00:00+00:00,LS Gasolinera,1.1946195,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 15:15:00+00:00,LS Gasolinera,1.1959445,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 15:30:00+00:00,LS Gasolinera,1.2360307,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 15:45:00+00:00,LS Gasolinera,1.0456867,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 16:00:00+00:00,LS Gasolinera,1.077913,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 16:15:00+00:00,LS Gasolinera,0.95899975,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 16:30:00+00:00,LS Gasolinera,1.0106251,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 16:45:00+00:00,LS Gasolinera,1.0264183,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 17:00:00+00:00,LS Gasolinera,0.97380483,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 17:15:00+00:00,LS Gasolinera,1.050287,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 17:30:00+00:00,LS Gasolinera,1.0425422,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 17:45:00+00:00,LS Gasolinera,1.0485425,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 18:00:00+00:00,LS Gasolinera,0.9608334,12100 Gasolinera,22121000
TOTALIZADOR,2022-12-09 18:15:00+00:00,LS Gasolinera,0.9914927,12100 Gasolinera,22121000
